persona_id,question_id,average_score,standard_deviation
3,25,1.4,0.5163977794943223
3,26,3.6,0.9660917830792958
3,27,3.8,0.4216370213557839
3,28,3.0,0.0
3,29,2.7,0.9486832980505138
3,30,3.0,0.0
4,1,4.0,0.0
4,2,4.1,0.31622776601683794
4,3,3.0,0.0
4,4,3.6,0.5163977794943223
4,5,4.0,0.0
4,6,4.5,0.5270462766947299
4,7,4.9,0.31622776601683794
4,8,4.6,0.5163977794943222
4,9,4.1,0.31622776601683794
4,10,3.1,0.31622776601683794
4,11,4.9,0.31622776601683794
4,12,4.0,0.0
4,13,4.0,0.0
4,14,4.0,0.0
4,15,3.9,0.31622776601683794
4,16,4.3,0.48304589153964794
4,17,4.9,0.31622776601683794
4,18,4.0,0.0
4,19,4.0,0.0
4,20,2.3,0.6749485577105528
4,21,5.0,0.0
4,22,4.4,0.5163977794943222
4,23,3.6,0.5163977794943223
4,24,3.0,0.0
4,25,1.6,0.6992058987801011
4,26,2.5,0.5270462766947299
4,27,3.2,0.4216370213557839
4,28,2.8,0.4216370213557839
4,29,3.0,0.0
4,30,2.9,0.31622776601683794
5,1,3.0,0.0
5,2,3.9,0.31622776601683794
5,3,0.3,0.9486832980505139
5,4,0.9,0.9944289260117533
5,5,0.0,0.0
5,6,3.0,0.0
5,7,4.0,0.0
5,8,3.0,0.0
5,9,0.1,0.31622776601683794
5,10,0.0,0.0
5,11,3.4,0.5163977794943223
5,12,4.1,0.31622776601683794
5,13,2.9,0.31622776601683794
5,14,3.9,0.31622776601683794
5,15,0.0,0.0
5,16,3.8,0.4216370213557839
5,17,4.8,0.4216370213557839
5,18,4.0,0.0
5,19,4.0,0.0
5,20,2.8,0.4216370213557839
5,21,5.0,0.0
5,22,3.7,0.48304589153964794
5,23,3.0,0.0
5,24,0.0,0.0
5,25,0.0,0.0
5,26,3.0,0.0
5,27,3.4,0.5163977794943223
5,28,4.0,0.0
5,29,4.1,0.5676462121975466
5,30,3.0,0.0
6,1,5.0,0.0
6,2,5.0,0.0
6,3,3.0,0.0
6,4,2.3,0.6749485577105528
6,5,2.9,0.31622776601683794
6,6,5.0,0.0
6,7,5.0,0.0
6,8,4.0,0.0
6,9,2.0,0.0
6,10,3.0,0.0
6,11,5.0,0.0
6,12,5.0,0.0
6,13,3.3,0.48304589153964794
6,14,4.0,0.0
6,15,0.0,0.0
6,16,5.0,0.0
6,17,5.0,0.0
6,18,3.6,0.5163977794943223
6,19,4.2,0.4216370213557839
6,20,2.8,0.4216370213557839
6,21,5.0,0.0
6,22,5.0,0.0
6,23,3.0,0.0
6,24,1.1,1.4491376746189437
6,25,0.0,0.0
6,26,3.0,0.0
6,27,4.0,0.0
6,28,2.3,0.48304589153964794
6,29,3.1,0.31622776601683794
6,30,3.0,0.0
7,1,5.0,0.0
7,2,5.0,0.0
7,3,3.0,0.0
7,4,2.9,0.31622776601683794
7,5,3.0,0.0
7,6,5.0,0.0
7,7,5.0,0.0
7,8,4.0,0.0
7,9,2.3,0.48304589153964794
7,10,3.0,0.0
7,11,5.0,0.0
7,12,5.0,0.0
7,13,4.0,0.0
7,14,4.0,0.0
7,15,2.9,0.31622776601683794
7,16,5.0,0.0
7,17,5.0,0.0
7,18,4.0,0.0
7,19,4.0,0.0
7,20,2.7,0.48304589153964794
7,21,5.0,0.0
7,22,5.0,0.0
7,23,3.1,0.31622776601683794
7,24,1.1,0.7378647873726218
7,25,0.4,0.5163977794943222
7,26,2.9,0.31622776601683794
7,27,4.5,0.5270462766947299
7,28,2.1,0.31622776601683794
7,29,2.6,0.5163977794943223
7,30,3.0,0.0
8,1,3.1,0.31622776601683794
8,2,3.0,0.0
8,3,3.3,0.48304589153964794
8,4,3.2,0.4216370213557839
8,5,3.0,0.0
8,6,3.6,0.5163977794943223
8,7,4.0,0.0
8,8,3.0,0.0
8,9,3.0,0.0
8,10,2.9,0.31622776601683794
8,11,3.9,0.31622776601683794
8,12,4.3,0.48304589153964794
8,13,3.0,0.0
8,14,3.9,0.31622776601683794
8,15,3.0,0.0
8,16,3.9,0.5676462121975467
8,17,5.0,0.0
8,18,5.0,0.0
8,19,5.0,0.0
8,20,3.0,0.0
8,21,5.0,0.0
8,22,5.0,0.0
8,23,4.0,0.4714045207910317
8,24,3.0,0.0
8,25,2.4,0.6992058987801011
8,26,4.9,0.31622776601683794
8,27,3.1,0.31622776601683794
8,28,4.0,0.0
8,29,4.7,0.48304589153964794
8,30,3.9,0.31622776601683794
9,1,5.0,0.0
9,2,5.0,0.0
9,3,3.0,0.0
9,4,3.0,0.0
9,5,3.0,0.0
9,6,4.9,0.31622776601683794
9,7,4.8,0.4216370213557839
9,8,3.9,0.31622776601683794
9,9,3.0,0.0
9,10,3.1,0.31622776601683794
9,11,5.0,0.0
9,12,5.0,0.0
9,13,3.3,0.48304589153964794
9,14,3.6,0.5163977794943223
9,15,0.5,1.5811388300841898
9,16,5.0,0.0
9,17,5.0,0.0
9,18,3.0,0.0
9,19,3.0,0.0
9,20,2.7,0.48304589153964794
9,21,5.0,0.0
9,22,5.0,0.0
9,23,2.3,0.48304589153964794
9,24,0.2,0.42163702135578396
9,25,0.3,0.48304589153964794
9,26,2.9,0.31622776601683794
9,27,4.5,0.8498365855987975
9,28,2.2,0.6324555320336759
9,29,2.6,0.966091783079296
9,30,2.8,0.4216370213557839
10,1,4.4,0.5163977794943222
10,2,4.6,0.5163977794943222
10,3,3.0,0.0
10,4,2.9,0.31622776601683794
10,5,3.0,0.0
10,6,4.6,0.5163977794943222
10,7,4.8,0.4216370213557839
10,8,3.5,0.5270462766947299
10,9,3.0,0.0
10,10,3.0,0.4714045207910317
10,11,5.0,0.0
10,12,5.0,0.0
10,13,3.2,0.4216370213557839
10,14,3.9,0.31622776601683794
10,15,0.0,0.0
10,16,4.6,0.5163977794943222
10,17,5.0,0.0
10,18,4.0,0.0
10,19,3.2,0.4216370213557839
10,20,2.9,0.31622776601683794
10,21,5.0,0.0
10,22,4.8,0.4216370213557839
10,23,3.1,0.31622776601683794
10,24,0.0,0.0
10,25,1.8,0.7888106377466155
10,26,3.0,0.0
10,27,3.3,0.48304589153964794
10,28,2.7,0.48304589153964794
10,29,2.4,0.8432740427115678
10,30,3.0,0.0
11,1,4.8,0.4216370213557839
11,2,4.0,0.0
11,3,2.8,0.4216370213557839
11,4,2.0,0.0
11,5,2.8,0.4216370213557839
11,6,4.9,0.31622776601683794
11,7,5.0,0.0
11,8,3.2,0.4216370213557839
11,9,2.1,0.31622776601683794
11,10,2.9,0.31622776601683794
11,11,5.0,0.0
11,12,4.8,0.4216370213557839
11,13,3.0,0.0
11,14,3.6,0.5163977794943223
11,15,0.0,0.0
11,16,4.9,0.31622776601683794
11,17,5.0,0.0
11,18,3.0,0.0
11,19,4.0,0.0
11,20,2.0,0.0
11,21,5.0,0.0
11,22,4.6,0.5163977794943222
11,23,2.9,0.31622776601683794
11,24,0.0,0.0
11,25,0.4,0.5163977794943222
11,26,2.1,0.31622776601683794
11,27,4.0,0.0
11,28,3.0,0.0
11,29,2.4,0.5163977794943223
11,30,3.0,0.0
12,1,5.0,0.0
12,2,5.0,0.0
12,3,3.0,0.0
12,4,3.0,0.0
12,5,3.0,0.0
12,6,5.0,0.0
12,7,5.0,0.0
12,8,3.9,0.31622776601683794
12,9,2.5,0.5270462766947299
12,10,3.0,0.0
12,11,5.0,0.0
12,12,5.0,0.0
12,13,3.6,0.5163977794943223
12,14,3.9,0.31622776601683794
12,15,4.6,0.5163977794943222
12,16,5.0,0.0
12,17,5.0,0.0
12,18,3.4,0.5163977794943223
12,19,5.0,0.0
12,20,3.0,0.0
12,21,5.0,0.0
12,22,5.0,0.0
12,23,3.4,0.5163977794943223
12,24,2.1,1.1972189997378648
12,25,0.8,0.7888106377466155
12,26,3.0,0.0
12,27,4.3,0.48304589153964794
12,28,3.1,0.31622776601683794
12,29,4.5,0.8498365855987975
12,30,3.8,1.0327955589886446
13,1,5.0,0.0
13,2,5.0,0.0
13,3,2.9,0.31622776601683794
13,4,1.9,0.31622776601683794
13,5,2.3,0.8232726023485646
13,6,5.0,0.0
13,7,4.9,0.31622776601683794
13,8,4.0,0.0
13,9,0.0,0.0
13,10,2.9,0.31622776601683794
13,11,5.0,0.0
13,12,5.0,0.0
13,13,3.5,0.5270462766947299
13,14,3.6,0.5163977794943223
13,15,0.0,0.0
13,16,5.0,0.0
13,17,5.0,0.0
13,18,3.0,0.0
13,19,3.0,0.0
13,20,2.2,0.6324555320336759
13,21,5.0,0.0
13,22,5.0,0.0
13,23,3.0,0.0
13,24,0.0,0.0
13,25,0.0,0.0
13,26,3.0,0.0
13,27,4.3,0.48304589153964794
13,28,0.0,0.0
13,29,0.4,0.8432740427115679
13,30,0.5,0.7071067811865476
14,1,4.0,0.0
14,2,5.0,0.0
14,3,3.0,0.0
14,4,3.0,0.0
14,5,3.6,0.5163977794943223
14,6,4.9,0.31622776601683794
14,7,5.0,0.0
14,8,5.0,0.0
14,9,2.9,0.31622776601683794
14,10,3.2,0.4216370213557839
14,11,5.0,0.0
14,12,5.0,0.0
14,13,4.1,0.31622776601683794
14,14,4.0,0.4714045207910317
14,15,3.9,1.5238839267549948
14,16,5.0,0.0
14,17,5.0,0.0
14,18,4.7,0.48304589153964794
14,19,5.0,0.0
14,20,3.4,0.5163977794943223
14,21,5.0,0.0
14,22,5.0,0.0
14,23,4.7,0.48304589153964794
14,24,3.2,0.6324555320336759
14,25,1.6,0.6992058987801011
14,26,4.6,0.8432740427115678
14,27,3.5,0.8498365855987975
14,28,4.8,0.6324555320336759
14,29,4.9,0.31622776601683794
14,30,4.8,0.6324555320336759
15,1,4.8,0.4216370213557839
15,2,4.2,0.4216370213557839
15,3,2.8,0.4216370213557839
15,4,2.8,0.4216370213557839
15,5,3.0,0.4714045207910317
15,6,4.0,0.0
15,7,4.9,0.31622776601683794
15,8,4.0,0.0
15,9,2.4,0.5163977794943223
15,10,3.0,0.0
15,11,5.0,0.0
15,12,4.9,0.31622776601683794
15,13,3.0,0.0
15,14,4.0,0.0
15,15,0.0,0.0
15,16,5.0,0.0
15,17,5.0,0.0
15,18,3.2,0.4216370213557839
15,19,4.0,0.0
15,20,2.6,0.5163977794943223
15,21,5.0,0.0
15,22,4.9,0.31622776601683794
15,23,3.0,0.0
15,24,0.0,0.0
15,25,0.5,0.7071067811865476
15,26,2.9,0.31622776601683794
15,27,4.0,0.0
15,28,3.0,0.0
15,29,3.0,0.0
15,30,3.0,0.0
16,1,4.0,0.0
16,2,4.6,0.5163977794943222
16,3,3.0,0.0
16,4,2.9,0.31622776601683794
16,5,3.1,0.31622776601683794
16,6,4.0,0.0
16,7,4.7,0.48304589153964794
16,8,3.7,0.48304589153964794
16,9,2.8,0.4216370213557839
16,10,3.0,0.0
16,11,4.6,0.5163977794943222
16,12,5.0,0.0
16,13,3.4,0.5163977794943223
16,14,4.0,0.0
16,15,0.3,0.9486832980505139
16,16,5.0,0.0
16,17,5.0,0.0
16,18,3.5,0.5270462766947299
16,19,4.0,0.0
16,20,3.8,0.4216370213557839
16,21,5.0,0.0
16,22,4.8,0.4216370213557839
16,23,3.4,0.5163977794943223
16,24,2.6,0.9660917830792959
16,25,0.5,1.0801234497346435
16,26,3.5,0.5270462766947299
16,27,4.2,0.4216370213557839
16,28,3.0,0.0
16,29,3.8,0.7888106377466155
16,30,3.9,0.31622776601683794
17,1,5.0,0.0
17,2,5.0,0.0
17,3,3.0,0.0
17,4,3.0,0.0
17,5,3.0,0.0
17,6,5.0,0.0
17,7,5.0,0.0
17,8,4.0,0.0
17,9,2.1,0.31622776601683794
17,10,3.0,0.0
17,11,5.0,0.0
17,12,5.0,0.0
17,13,3.2,0.4216370213557839
17,14,4.0,0.0
17,15,3.5,0.7071067811865476
17,16,5.0,0.0
17,17,5.0,0.0
17,18,4.1,0.31622776601683794
17,19,5.0,0.0
17,20,2.6,0.5163977794943223
17,21,5.0,0.0
17,22,5.0,0.0
17,23,3.0,0.0
17,24,0.1,0.31622776601683794
17,25,1.6,0.5163977794943223
17,26,5.0,0.0
17,27,3.4,0.5163977794943223
17,28,3.0,0.0
17,29,3.0,0.0
17,30,5.0,0.0
18,1,4.9,0.31622776601683794
18,2,4.6,0.5163977794943222
18,3,3.0,0.0
18,4,3.0,0.0
18,5,3.0,0.0
18,6,5.0,0.0
18,7,5.0,0.0
18,8,3.7,0.48304589153964794
18,9,2.1,0.31622776601683794
18,10,3.0,0.0
18,11,5.0,0.0
18,12,5.0,0.0
18,13,3.3,0.48304589153964794
18,14,4.0,0.0
18,15,0.3,0.9486832980505139
18,16,5.0,0.0
18,17,5.0,0.0
18,18,4.0,0.0
18,19,4.0,0.0
18,20,2.8,0.4216370213557839
18,21,5.0,0.0
18,22,5.0,0.0
18,23,3.0,0.0
18,24,0.0,0.0
18,25,1.7,0.674948557710553
18,26,3.2,0.6324555320336759
18,27,3.1,0.31622776601683794
18,28,3.0,0.0
18,29,2.8,0.4216370213557839
18,30,3.4,0.6992058987801011
19,1,4.2,0.4216370213557839
19,2,4.5,0.5270462766947299
19,3,3.9,0.31622776601683794
19,4,3.2,0.4216370213557839
19,5,4.0,0.0
19,6,5.0,0.0
19,7,4.6,0.5163977794943222
19,8,3.8,0.4216370213557839
19,9,3.7,0.48304589153964794
19,10,3.2,0.4216370213557839
19,11,5.0,0.0
19,12,5.0,0.0
19,13,4.0,0.0
19,14,4.0,0.0
19,15,5.0,0.0
19,16,5.0,0.0
19,17,5.0,0.0
19,18,4.8,0.4216370213557839
19,19,4.1,0.31622776601683794
19,20,4.0,0.0
19,21,5.0,0.0
19,22,5.0,0.0
19,23,4.0,0.0
19,24,3.1,0.31622776601683794
19,25,3.0,0.0
19,26,3.3,0.48304589153964794
19,27,4.0,0.0
19,28,2.1,0.31622776601683794
19,29,2.9,0.31622776601683794
19,30,4.2,0.4216370213557839
20,1,3.0,0.0
20,2,3.0,0.0
20,3,2.8,0.4216370213557839
20,4,3.9,0.31622776601683794
20,5,3.6,0.5163977794943223
20,6,2.9,0.31622776601683794
20,7,3.1,0.31622776601683794
20,8,3.6,0.5163977794943223
20,9,4.0,0.0
20,10,3.0,0.0
20,11,3.1,0.31622776601683794
20,12,3.1,0.31622776601683794
20,13,3.6,0.5163977794943223
20,14,4.0,0.0
20,15,0.0,0.0
20,16,4.5,0.5270462766947299
20,17,4.8,0.4216370213557839
20,18,4.9,0.31622776601683794
20,19,5.0,0.0
20,20,4.1,0.31622776601683794
20,21,5.0,0.0
20,22,4.2,0.4216370213557839
20,23,4.2,0.4216370213557839
20,24,3.7,0.48304589153964794
20,25,3.5,0.5270462766947299
20,26,5.0,0.0
20,27,2.6,0.6992058987801011
20,28,4.7,0.48304589153964794
20,29,5.0,0.0
20,30,3.7,0.6749485577105528
21,1,4.9,0.31622776601683794
21,2,4.9,0.31622776601683794
21,3,3.0,0.0
21,4,2.9,0.31622776601683794
21,5,3.0,0.0
21,6,4.8,0.4216370213557839
21,7,5.0,0.0
21,8,3.9,0.31622776601683794
21,9,3.0,0.0
21,10,3.0,0.0
21,11,5.0,0.0
21,12,5.0,0.0
21,13,3.1,0.31622776601683794
21,14,4.0,0.0
21,15,0.3,0.9486832980505139
21,16,5.0,0.0
21,17,5.0,0.0
21,18,3.6,0.5163977794943223
21,19,4.0,0.0
21,20,3.0,0.0
21,21,5.0,0.0
21,22,5.0,0.0
21,23,3.0,0.0
21,24,3.0,0.0
21,25,1.4,0.5163977794943223
21,26,3.2,0.4216370213557839
21,27,4.1,0.31622776601683794
21,28,3.0,0.0
21,29,3.0,0.0
21,30,4.0,0.0
22,1,3.9,0.31622776601683794
22,2,4.9,0.31622776601683794
22,3,3.0,0.0
22,4,2.9,0.31622776601683794
22,5,3.0,0.0
22,6,4.8,0.4216370213557839
22,7,4.9,0.31622776601683794
22,8,3.9,0.31622776601683794
22,9,2.3,0.48304589153964794
22,10,3.0,0.0
22,11,5.0,0.0
22,12,4.9,0.31622776601683794
22,13,3.8,0.4216370213557839
22,14,4.0,0.0
22,15,3.8,0.9189365834726815
22,16,4.6,0.5163977794943222
22,17,5.0,0.0
22,18,3.2,0.4216370213557839
22,19,4.5,0.5270462766947299
22,20,2.9,0.31622776601683794
22,21,5.0,0.0
22,22,5.0,0.0
22,23,3.1,0.31622776601683794
22,24,2.5,0.5270462766947299
22,25,2.6,0.6992058987801011
22,26,3.0,0.0
22,27,3.6,0.5163977794943223
22,28,3.9,0.31622776601683794
22,29,3.8,0.6324555320336759
22,30,3.0,0.0
23,1,4.5,0.5270462766947299
23,2,5.0,0.0
23,3,3.0,0.0
23,4,2.6,0.5163977794943223
23,5,3.1,0.31622776601683794
23,6,5.0,0.0
23,7,5.0,0.0
23,8,3.9,0.31622776601683794
23,9,2.9,0.31622776601683794
23,10,3.0,0.0
23,11,5.0,0.0
23,12,5.0,0.0
23,13,3.0,0.0
23,14,4.0,0.0
23,15,0.0,0.0
23,16,5.0,0.0
23,17,5.0,0.0
23,18,4.0,0.0
23,19,4.0,0.0
23,20,3.0,0.0
23,21,5.0,0.0
23,22,5.0,0.0
23,23,3.0,0.0
23,24,1.3,1.4944341180973264
23,25,0.1,0.31622776601683794
23,26,2.7,0.48304589153964794
23,27,4.0,0.0
23,28,3.0,0.0
23,29,3.0,0.0
23,30,4.0,0.0
24,1,5.0,0.0
24,2,5.0,0.0
24,3,3.0,0.0
24,4,3.2,0.4216370213557839
24,5,3.3,0.48304589153964794
24,6,5.0,0.0
24,7,5.0,0.0
24,8,4.8,0.4216370213557839
24,9,3.0,0.0
24,10,3.3,0.48304589153964794
24,11,5.0,0.0
24,12,5.0,0.0
24,13,4.9,0.31622776601683794
24,14,3.8,0.4216370213557839
24,15,3.5,0.5270462766947299
24,16,5.0,0.0
24,17,5.0,0.0
24,18,4.2,0.4216370213557839
24,19,5.0,0.0
24,20,3.0,0.0
24,21,5.0,0.0
24,22,5.0,0.0
24,23,4.5,0.5270462766947299
24,24,3.0,0.0
24,25,2.2,0.6324555320336759
24,26,3.2,0.6324555320336759
24,27,3.0,0.0
24,28,4.8,0.4216370213557839
24,29,3.8,0.4216370213557839
24,30,3.6,0.6992058987801011
25,1,3.0,0.0
25,2,4.0,0.0
25,3,3.9,0.31622776601683794
25,4,4.0,0.0
25,5,4.1,0.31622776601683794
25,6,4.4,0.5163977794943222
25,7,4.0,0.0
25,8,3.8,0.4216370213557839
25,9,4.0,0.0
25,10,3.7,0.48304589153964794
25,11,4.0,0.0
25,12,3.9,0.31622776601683794
25,13,3.6,0.5163977794943223
25,14,4.0,0.0
25,15,5.0,0.0
25,16,5.0,0.0
25,17,5.0,0.0
25,18,5.0,0.0
25,19,5.0,0.0
25,20,4.1,0.31622776601683794
25,21,5.0,0.0
25,22,5.0,0.0
25,23,5.0,0.0
25,24,4.3,0.48304589153964794
25,25,4.1,0.31622776601683794
25,26,4.5,0.5270462766947299
25,27,3.0,0.0
25,28,4.0,0.0
25,29,5.0,0.0
25,30,5.0,0.0
26,1,3.9,0.31622776601683794
26,2,4.6,0.5163977794943222
26,3,2.8,0.6324555320336759
26,4,2.6,0.8432740427115679
26,5,3.0,0.0
26,6,4.7,0.48304589153964794
26,7,4.4,0.5163977794943222
26,8,3.6,0.5163977794943223
26,9,2.4,0.6992058987801011
26,10,3.0,0.0
26,11,4.9,0.31622776601683794
26,12,4.7,0.48304589153964794
26,13,3.2,0.4216370213557839
26,14,3.2,0.4216370213557839
26,15,0.6,1.2649110640673518
26,16,5.0,0.0
26,17,5.0,0.0
26,18,5.0,0.0
26,19,5.0,0.0
26,20,3.0,0.0
26,21,5.0,0.0
26,22,5.0,0.0
26,23,4.0,0.0
26,24,2.8,0.4216370213557839
26,25,1.1,1.1005049346146119
26,26,5.0,0.0
26,27,3.4,0.5163977794943223
26,28,3.0,0.0
26,29,5.0,0.0
26,30,5.0,0.0
27,1,4.8,0.4216370213557839
27,2,5.0,0.0
27,3,0.3,0.9486832980505139
27,4,0.7,1.2516655570345725
27,5,2.7,0.9486832980505138
27,6,5.0,0.0
27,7,5.0,0.0
27,8,3.4,0.5163977794943223
27,9,0.6,0.6992058987801011
27,10,3.1,0.31622776601683794
27,11,4.7,0.48304589153964794
27,12,5.0,0.0
27,13,3.0,0.0
27,14,3.1,0.31622776601683794
27,15,2.4,1.2649110640673518
27,16,5.0,0.0
27,17,5.0,0.0
27,18,1.6,0.5163977794943223
27,19,3.1,0.31622776601683794
27,20,3.1,0.31622776601683794
27,21,5.0,0.0
27,22,5.0,0.0
27,23,3.0,0.0
27,24,1.0,1.3333333333333333
27,25,2.5,0.8498365855987975
27,26,3.8,1.0327955589886446
27,27,5.0,0.0
27,28,0.0,0.0
27,29,0.3,0.9486832980505139
27,30,3.0,0.0
28,1,4.0,0.0
28,2,4.4,0.5163977794943222
28,3,3.0,0.0
28,4,2.7,0.48304589153964794
28,5,2.8,0.4216370213557839
28,6,4.0,0.0
28,7,4.2,0.4216370213557839
28,8,3.2,0.4216370213557839
28,9,2.3,0.48304589153964794
28,10,0.0,0.0
28,11,5.0,0.0
28,12,4.8,0.4216370213557839
28,13,2.5,0.5270462766947299
28,14,4.0,0.0
28,15,0.0,0.0
28,16,4.1,0.31622776601683794
28,17,4.3,0.48304589153964794
28,18,4.1,0.31622776601683794
28,19,4.0,0.0
28,20,1.9,0.7378647873726218
28,21,5.0,0.0
28,22,5.0,0.0
28,23,2.6,0.5163977794943223
28,24,3.0,0.0
28,25,0.0,0.0
28,26,0.7,0.9486832980505138
28,27,2.1,0.31622776601683794
28,28,2.9,0.31622776601683794
28,29,3.6,0.6992058987801011
28,30,4.6,0.5163977794943222
29,1,4.0,0.0
29,2,4.1,0.31622776601683794
29,3,3.0,0.0
29,4,2.0,0.4714045207910317
29,5,0.7,0.9486832980505138
29,6,4.0,0.0
29,7,4.2,0.4216370213557839
29,8,3.1,0.31622776601683794
29,9,2.8,0.4216370213557839
29,10,3.0,0.0
29,11,4.8,0.4216370213557839
29,12,4.1,0.31622776601683794
29,13,3.0,0.0
29,14,3.5,0.5270462766947299
29,15,0.0,0.0
29,16,4.9,0.31622776601683794
29,17,5.0,0.0
29,18,4.0,0.0
29,19,4.0,0.0
29,20,2.7,0.48304589153964794
29,21,5.0,0.0
29,22,5.0,0.0
29,23,3.0,0.0
29,24,2.7,0.48304589153964794
29,25,1.0,0.4714045207910317
29,26,3.0,0.0
29,27,4.0,0.0
29,28,3.0,0.0
29,29,3.3,0.48304589153964794
29,30,3.0,0.0
30,1,3.2,0.4216370213557839
30,2,5.0,0.0
30,3,2.2,1.2292725943057183
30,4,2.4,0.6992058987801011
30,5,2.6,0.8432740427115679
30,6,3.6,0.5163977794943223
30,7,5.0,0.0
30,8,3.0,0.0
30,9,1.9,0.5676462121975466
30,10,1.8,1.5491933384829668
30,11,4.0,0.0
30,12,5.0,0.0
30,13,3.0,0.0
30,14,4.0,0.0
30,15,0.0,0.0
30,16,3.7,0.48304589153964794
30,17,5.0,0.0
30,18,4.1,0.31622776601683794
30,19,4.9,0.31622776601683794
30,20,3.0,0.0
30,21,5.0,0.0
30,22,5.0,0.0
30,23,2.6,0.5163977794943223
30,24,0.0,0.0
30,25,1.4,1.3498971154211057
30,26,4.9,0.31622776601683794
30,27,3.8,0.4216370213557839
30,28,3.4,0.5163977794943223
30,29,4.3,0.6749485577105528
30,30,3.0,0.0
31,1,4.3,0.48304589153964794
31,2,5.0,0.0
31,3,3.0,0.0
31,4,2.6,0.5163977794943223
31,5,3.0,0.0
31,6,4.8,0.4216370213557839
31,7,5.0,0.0
31,8,3.9,0.31622776601683794
31,9,2.7,0.48304589153964794
31,10,2.8,0.4216370213557839
31,11,5.0,0.0
31,12,5.0,0.0
31,13,3.6,0.5163977794943223
31,14,3.8,0.4216370213557839
31,15,0.0,0.0
31,16,4.5,0.5270462766947299
31,17,5.0,0.0
31,18,3.1,0.31622776601683794
31,19,3.9,0.31622776601683794
31,20,2.4,0.5163977794943223
31,21,5.0,0.0
31,22,4.3,0.48304589153964794
31,23,3.0,0.0
31,24,0.3,0.4830458915396479
31,25,0.5,0.5270462766947299
31,26,2.3,0.48304589153964794
31,27,4.0,0.0
31,28,3.0,0.0
31,29,2.7,0.48304589153964794
31,30,3.0,0.0
32,1,3.9,0.31622776601683794
32,2,4.3,0.48304589153964794
32,3,2.6,0.6992058987801011
32,4,2.3,0.48304589153964794
32,5,2.9,0.31622776601683794
