persona_id,question_id,average_score,standard_deviation
3,7,4.0,0.0
3,8,3.5,0.5270462766947299
3,9,3.0,0.0
3,10,1.8,0.42163702135578396
3,11,4.6,0.5163977794943222
3,12,5.0,0.0
3,13,2.4,0.5163977794943223
3,14,4.0,0.0
3,15,3.0,0.0
3,16,5.0,0.0
3,17,5.0,0.0
3,18,5.0,0.0
3,19,4.1,0.31622776601683794
3,20,3.7,0.48304589153964794
3,21,5.0,0.0
3,22,4.5,0.5270462766947299
3,23,4.0,0.0
3,24,3.0,0.0
3,25,0.0,0.0
3,26,5.0,0.0
3,27,3.0,0.0
3,28,3.1,0.31622776601683794
3,29,5.0,0.0
3,30,3.0,0.0
4,1,4.0,0.0
4,2,4.9,0.31622776601683794
4,3,3.0,0.0
4,4,3.3,0.48304589153964794
4,5,3.0,0.0
4,6,5.0,0.0
4,7,4.8,0.4216370213557839
4,8,4.0,0.0
4,9,4.0,0.0
4,10,2.0,0.0
4,11,5.0,0.0
4,12,5.0,0.0
4,13,4.0,0.0
4,14,4.0,0.0
4,15,3.2,0.4216370213557839
4,16,5.0,0.0
4,17,5.0,0.0
4,18,5.0,0.0
4,19,4.0,0.0
4,20,3.0,0.0
4,21,5.0,0.0
4,22,4.0,0.0
4,23,4.6,0.5163977794943222
4,24,3.3,0.48304589153964794
4,25,0.0,0.0
4,26,3.4,0.5163977794943223
4,27,3.2,0.4216370213557839
4,28,3.0,0.0
4,29,3.5,0.7071067811865476
4,30,3.0,0.0
5,1,2.0,0.0
5,2,3.1,0.31622776601683794
5,3,0.8,1.0327955589886446
5,4,2.0,0.0
5,5,0.0,0.0
5,6,3.0,0.0
5,7,2.6,0.5163977794943223
5,8,2.1,0.31622776601683794
5,9,0.0,0.0
5,10,0.0,0.0
5,11,2.0,0.0
5,12,4.4,0.5163977794943222
5,13,1.4,0.6992058987801011
5,14,4.0,0.0
5,15,0.0,0.0
5,16,3.0,0.0
5,17,5.0,0.0
5,18,5.0,0.0
5,19,4.0,0.0
5,20,3.0,0.0
5,21,5.0,0.0
5,22,3.0,0.0
5,23,4.0,0.0
5,24,0.3,0.9486832980505139
5,25,0.0,0.0
5,26,3.0,0.0
5,27,3.0,0.0
5,28,4.0,0.0
5,29,5.0,0.0
5,30,3.0,0.0
6,1,5.0,0.0
6,2,5.0,0.0
6,3,2.8,0.4216370213557839
6,4,2.0,0.0
6,5,2.0,0.0
6,6,5.0,0.0
6,7,4.4,0.5163977794943222
6,8,4.0,0.0
6,9,2.0,0.0
6,10,0.4,0.5163977794943223
6,11,5.0,0.0
6,12,5.0,0.0
6,13,3.0,0.0
6,14,3.8,0.4216370213557839
6,15,2.6,0.5163977794943223
6,16,5.0,0.0
6,17,5.0,0.0
6,18,5.0,0.0
6,19,4.0,0.0
6,20,3.0,0.0
6,21,5.0,0.0
6,22,5.0,0.0
6,23,4.0,0.0
6,24,0.4,0.8432740427115679
6,25,0.0,0.0
6,26,4.3,0.48304589153964794
6,27,4.0,0.0
6,28,3.0,0.0
6,29,4.2,0.6324555320336759
6,30,3.0,0.0
7,1,4.8,0.4216370213557839
7,2,5.0,0.0
7,3,3.0,0.0
7,4,2.5,0.5270462766947299
7,5,2.5,0.5270462766947299
7,6,5.0,0.0
7,7,4.8,0.4216370213557839
7,8,4.0,0.0
7,9,2.0,0.0
7,10,2.0,0.0
7,11,5.0,0.0
7,12,5.0,0.0
7,13,4.0,0.0
7,14,3.6,0.5163977794943223
7,15,2.8,0.4216370213557839
7,16,5.0,0.0
7,17,5.0,0.0
7,18,5.0,0.0
7,19,4.0,0.0
7,20,3.0,0.0
7,21,5.0,0.0
7,22,5.0,0.0
7,23,4.0,0.0
7,24,2.0,0.0
7,25,0.0,0.0
7,26,4.0,0.0
7,27,4.0,0.0
7,28,3.0,0.0
7,29,3.0,0.0
7,30,3.0,0.0
8,1,3.0,0.0
8,2,4.0,0.0
8,3,3.4,0.5163977794943223
8,4,2.9,0.31622776601683794
8,5,2.1,0.31622776601683794
8,6,4.0,0.0
8,7,4.0,0.0
8,8,2.9,0.31622776601683794
8,9,2.9,0.31622776601683794
8,10,0.0,0.0
8,11,3.1,0.31622776601683794
8,12,4.8,0.4216370213557839
8,13,2.4,0.5163977794943223
8,14,4.0,0.0
8,15,3.0,0.0
8,16,4.0,0.0
8,17,5.0,0.0
8,18,5.0,0.0
8,19,5.0,0.0
8,20,3.0,0.0
8,21,5.0,0.0
8,22,4.0,0.0
8,23,4.8,0.4216370213557839
8,24,3.0,0.0
8,25,0.4,0.8432740427115679
8,26,5.0,0.0
8,27,2.0,0.0
8,28,4.0,0.0
8,29,5.0,0.0
8,30,3.0,0.0
9,1,5.0,0.0
9,2,5.0,0.0
9,3,2.1,0.31622776601683794
9,4,2.2,0.4216370213557839
9,5,2.0,0.0
9,6,5.0,0.0
9,7,4.3,0.48304589153964794
9,8,4.0,0.0
9,9,2.0,0.0
9,10,2.0,0.0
9,11,5.0,0.0
9,12,5.0,0.0
9,13,4.0,0.0
9,14,3.7,0.48304589153964794
9,15,2.6,0.5163977794943223
9,16,5.0,0.0
9,17,5.0,0.0
9,18,5.0,0.0
9,19,3.7,0.48304589153964794
9,20,2.0,0.0
9,21,5.0,0.0
9,22,4.7,0.48304589153964794
9,23,3.1,0.31622776601683794
9,24,0.0,0.0
9,25,0.0,0.0
9,26,3.4,0.5163977794943223
9,27,4.0,0.0
9,28,2.7,0.48304589153964794
9,29,3.0,0.0
9,30,3.0,0.0
10,1,4.6,0.5163977794943222
10,2,4.3,0.48304589153964794
10,3,3.0,0.0
10,4,2.3,0.48304589153964794
10,5,2.4,0.5163977794943223
10,6,5.0,0.0
10,7,4.0,0.0
10,8,3.1,0.31622776601683794
10,9,2.0,0.0
10,10,2.0,0.0
10,11,5.0,0.0
10,12,5.0,0.0
10,13,3.0,0.0
10,14,3.3,0.48304589153964794
10,15,2.0,0.0
10,16,4.7,0.48304589153964794
10,17,5.0,0.0
10,18,5.0,0.0
10,19,3.7,0.48304589153964794
10,20,3.0,0.0
10,21,5.0,0.0
10,22,4.2,0.4216370213557839
10,23,4.0,0.0
10,24,1.2,1.0327955589886446
10,25,0.0,0.0
10,26,5.0,0.0
10,27,4.0,0.0
10,28,3.0,0.0
10,29,3.0,0.0
10,30,3.0,0.0
11,1,5.0,0.0
11,2,4.9,0.31622776601683794
11,3,2.0,0.0
11,4,2.0,0.0
11,5,2.0,0.0
11,6,5.0,0.0
11,7,4.5,0.5270462766947299
11,8,3.1,0.31622776601683794
11,9,2.0,0.0
11,10,2.0,0.0
11,11,5.0,0.0
11,12,5.0,0.0
11,13,2.0,0.0
11,14,3.0,0.0
11,15,0.4,0.8432740427115679
11,16,4.0,0.0
11,17,5.0,0.0
11,18,3.4,0.5163977794943223
11,19,4.0,0.0
11,20,3.0,0.0
11,21,5.0,0.0
11,22,4.0,0.0
11,23,4.0,0.0
11,24,0.0,0.0
11,25,0.0,0.0
11,26,4.0,0.0
11,27,4.0,0.0
11,28,3.0,0.0
11,29,3.9,0.31622776601683794
11,30,3.0,0.0
12,1,5.0,0.0
12,2,5.0,0.0
12,3,2.9,0.31622776601683794
12,4,2.6,0.5163977794943223
12,5,2.0,0.0
12,6,5.0,0.0
12,7,5.0,0.0
12,8,4.0,0.0
12,9,2.0,0.0
12,10,2.0,0.0
12,11,5.0,0.0
12,12,5.0,0.0
12,13,3.0,0.0
12,14,3.4,0.5163977794943223
12,15,4.1,0.31622776601683794
12,16,5.0,0.0
12,17,5.0,0.0
12,18,3.5,0.5270462766947299
12,19,4.0,0.0
12,20,3.0,0.0
12,21,5.0,0.0
12,22,5.0,0.0
12,23,4.0,0.0
12,24,2.1,0.31622776601683794
12,25,0.0,0.0
12,26,4.9,0.31622776601683794
12,27,4.0,0.0
12,28,3.0,0.0
12,29,3.0,0.0
12,30,3.0,0.0
13,1,5.0,0.0
13,2,5.0,0.0
13,3,2.0,0.0
13,4,1.1,0.31622776601683794
13,5,0.9,0.31622776601683794
13,6,5.0,0.0
13,7,4.9,0.31622776601683794
13,8,3.6,0.5163977794943223
13,9,0.5,0.5270462766947299
13,10,2.0,0.0
13,11,5.0,0.0
13,12,5.0,0.0
13,13,3.8,0.4216370213557839
13,14,3.0,0.0
13,15,0.1,0.31622776601683794
13,16,5.0,0.0
13,17,5.0,0.0
13,18,3.0,0.0
13,19,2.0,0.0
13,20,2.2,0.4216370213557839
13,21,5.0,0.0
13,22,5.0,0.0
13,23,3.9,0.31622776601683794
13,24,0.0,0.0
13,25,0.0,0.0
13,26,3.9,0.31622776601683794
13,27,5.0,0.0
13,28,0.0,0.0
13,29,0.6,0.9660917830792958
13,30,0.0,0.0
14,1,4.8,0.4216370213557839
14,2,4.9,0.31622776601683794
14,3,2.0,0.0
14,4,3.0,0.0
14,5,2.1,0.31622776601683794
14,6,5.0,0.0
14,7,5.0,0.0
14,8,5.0,0.0
14,9,2.1,0.31622776601683794
14,10,2.0,0.0
14,11,4.9,0.31622776601683794
14,12,5.0,0.0
14,13,5.0,0.0
14,14,3.0,0.0
14,15,3.2,0.4216370213557839
14,16,5.0,0.0
14,17,5.0,0.0
14,18,5.0,0.0
14,19,5.0,0.0
14,20,4.2,0.7888106377466155
14,21,5.0,0.0
14,22,4.9,0.31622776601683794
14,23,5.0,0.0
14,24,3.0,0.0
14,25,0.0,0.0
14,26,5.0,0.0
14,27,4.0,0.0
14,28,4.1,0.31622776601683794
14,29,5.0,0.0
14,30,3.0,0.0
15,1,5.0,0.0
15,2,5.0,0.0
15,3,3.0,0.0
15,4,2.2,0.4216370213557839
15,5,2.0,0.0
15,6,5.0,0.0
15,7,4.1,0.31622776601683794
15,8,4.0,0.0
15,9,2.4,0.5163977794943223
15,10,1.0,0.0
15,11,5.0,0.0
15,12,5.0,0.0
15,13,3.0,0.0
15,14,3.2,0.4216370213557839
15,15,2.0,0.0
15,16,4.0,0.0
15,17,5.0,0.0
15,18,4.1,0.31622776601683794
15,19,4.0,0.0
15,20,3.0,0.0
15,21,5.0,0.0
15,22,4.3,0.48304589153964794
15,23,4.0,0.0
15,24,2.0,0.0
15,25,0.0,0.0
15,26,4.0,0.0
15,27,4.0,0.0
15,28,3.0,0.0
15,29,4.0,0.0
15,30,3.0,0.0
16,1,4.0,0.0
16,2,4.3,0.48304589153964794
16,3,2.1,0.31622776601683794
16,4,2.0,0.0
16,5,2.0,0.0
16,6,4.0,0.0
16,7,5.0,0.0
16,8,3.6,0.5163977794943223
16,9,2.0,0.0
16,10,2.1,0.31622776601683794
16,11,4.6,0.5163977794943222
16,12,5.0,0.0
16,13,3.0,0.0
16,14,3.2,0.4216370213557839
16,15,0.0,0.0
16,16,3.1,0.31622776601683794
16,17,5.0,0.0
16,18,3.0,0.0
16,19,3.0,0.0
16,20,3.0,0.0
16,21,5.0,0.0
16,22,4.0,0.0
16,23,3.0,0.0
16,24,0.0,0.0
16,25,0.2,0.6324555320336759
16,26,3.0,0.0
16,27,4.0,0.0
16,28,2.9,0.31622776601683794
16,29,3.0,0.0
16,30,3.0,0.0
17,1,5.0,0.0
17,2,5.0,0.0
17,3,2.2,0.4216370213557839
17,4,3.0,0.0
17,5,2.3,0.48304589153964794
17,6,5.0,0.0
17,7,5.0,0.0
17,8,4.0,0.0
17,9,2.5,0.5270462766947299
17,10,1.9,0.31622776601683794
17,11,5.0,0.0
17,12,5.0,0.0
17,13,3.0,0.0
17,14,3.0,0.0
17,15,2.0,0.0
17,16,5.0,0.0
17,17,5.0,0.0
17,18,5.0,0.0
17,19,4.3,0.48304589153964794
17,20,3.0,0.0
17,21,5.0,0.0
17,22,5.0,0.0
17,23,4.0,0.0
17,24,2.0,0.0
17,25,0.4,0.8432740427115679
17,26,5.0,0.0
17,27,4.0,0.0
17,28,3.1,0.31622776601683794
17,29,4.5,0.5270462766947299
17,30,3.0,0.0
18,1,4.4,0.5163977794943222
18,2,5.0,0.0
18,3,3.1,0.31622776601683794
18,4,3.0,0.0
18,5,2.0,0.0
18,6,5.0,0.0
18,7,4.6,0.5163977794943222
18,8,4.0,0.0
18,9,2.0,0.0
18,10,1.0,0.0
18,11,4.8,0.4216370213557839
18,12,5.0,0.0
18,13,3.0,0.0
18,14,3.9,0.31622776601683794
18,15,3.0,0.0
18,16,4.0,0.0
18,17,5.0,0.0
18,18,5.0,0.0
18,19,4.6,0.5163977794943222
18,20,3.0,0.0
18,21,5.0,0.0
18,22,4.0,0.0
18,23,4.0,0.0
18,24,1.8,0.6324555320336759
18,25,0.0,0.0
18,26,4.7,0.48304589153964794
18,27,4.0,0.0
18,28,4.0,0.0
18,29,3.0,0.0
18,30,3.0,0.0
19,1,5.0,0.0
19,2,5.0,0.0
19,3,4.0,0.0
19,4,3.0,0.0
19,5,3.7,0.48304589153964794
19,6,5.0,0.0
19,7,4.8,0.4216370213557839
19,8,4.0,0.0
19,9,3.0,0.0
19,10,2.0,0.0
19,11,5.0,0.0
19,12,5.0,0.0
19,13,4.0,0.0
19,14,4.0,0.0
19,15,5.0,0.0
19,16,5.0,0.0
19,17,5.0,0.0
19,18,5.0,0.0
19,19,4.0,0.0
19,20,3.7,0.48304589153964794
19,21,5.0,0.0
19,22,5.0,0.0
19,23,5.0,0.0
19,24,3.0,0.0
19,25,1.8,0.6324555320336759
19,26,5.0,0.0
19,27,4.0,0.0
19,28,1.4,0.9660917830792958
19,29,4.0,0.0
19,30,4.1,0.31622776601683794
20,1,3.0,0.0
20,2,3.0,0.0
20,3,2.0,0.0
20,4,3.0,0.0
20,5,3.0,0.0
20,6,3.0,0.0
20,7,3.1,0.31622776601683794
20,8,3.0,0.0
20,9,4.0,0.0
20,10,1.7,0.48304589153964794
20,11,3.0,0.0
20,12,4.0,0.0
20,13,3.0,0.0
20,14,3.3,0.48304589153964794
20,15,0.0,0.0
20,16,3.5,0.5270462766947299
20,17,5.0,0.0
20,18,5.0,0.0
20,19,5.0,0.0
20,20,4.0,0.0
20,21,5.0,0.0
20,22,4.0,0.0
20,23,4.1,0.31622776601683794
20,24,3.0,0.0
20,25,0.0,0.0
20,26,5.0,0.0
20,27,2.0,0.0
20,28,4.0,0.0
20,29,5.0,0.0
20,30,3.0,0.0
21,1,5.0,0.0
21,2,5.0,0.0
21,3,3.3,0.48304589153964794
21,4,2.9,0.31622776601683794
21,5,2.0,0.0
21,6,5.0,0.0
21,7,4.2,0.4216370213557839
21,8,4.0,0.0
21,9,3.0,0.0
21,10,2.0,0.0
21,11,5.0,0.0
21,12,5.0,0.0
21,13,3.7,0.48304589153964794
21,14,3.2,0.4216370213557839
21,15,2.3,0.48304589153964794
21,16,5.0,0.0
21,17,5.0,0.0
21,18,5.0,0.0
21,19,4.0,0.0
21,20,3.6,0.5163977794943223
21,21,5.0,0.0
21,22,5.0,0.0
21,23,4.0,0.0
21,24,2.7,0.48304589153964794
21,25,1.4,0.9660917830792958
21,26,4.0,0.0
21,27,4.0,0.0
21,28,3.0,0.0
21,29,4.0,0.0
21,30,3.0,0.0
22,1,3.0,0.0
22,2,4.0,0.0
22,3,2.0,0.0
22,4,3.0,0.0
22,5,2.0,0.0
22,6,5.0,0.0
22,7,4.0,0.0
22,8,3.0,0.0
22,9,2.0,0.0
22,10,1.1,0.31622776601683794
22,11,4.0,0.0
22,12,4.9,0.31622776601683794
22,13,2.9,0.31622776601683794
22,14,3.8,0.4216370213557839
22,15,2.7,0.48304589153964794
22,16,4.0,0.0
22,17,5.0,0.0
22,18,4.1,0.31622776601683794
22,19,4.0,0.0
22,20,3.0,0.0
22,21,5.0,0.0
22,22,4.0,0.0
22,23,4.0,0.0
22,24,2.7,0.48304589153964794
22,25,0.4,0.8432740427115679
22,26,3.9,0.31622776601683794
22,27,3.0,0.0
22,28,4.0,0.0
22,29,5.0,0.0
22,30,3.0,0.0
23,1,4.1,0.31622776601683794
23,2,4.9,0.31622776601683794
23,3,3.0,0.0
23,4,2.1,0.31622776601683794
23,5,3.0,0.0
23,6,5.0,0.0
23,7,4.1,0.31622776601683794
23,8,3.8,0.4216370213557839
23,9,2.1,0.31622776601683794
23,10,2.0,0.0
23,11,5.0,0.0
23,12,5.0,0.0
23,13,3.0,0.0
23,14,4.0,0.0
23,15,2.0,0.0
23,16,5.0,0.0
23,17,5.0,0.0
23,18,4.1,0.31622776601683794
23,19,4.0,0.0
23,20,3.6,0.5163977794943223
23,21,5.0,0.0
23,22,5.0,0.0
23,23,4.0,0.0
23,24,2.0,0.0
23,25,1.8,0.6324555320336759
23,26,4.6,0.5163977794943222
23,27,4.0,0.0
23,28,3.0,0.0
23,29,4.4,0.5163977794943222
23,30,3.0,0.0
24,1,5.0,0.0
24,2,4.0,0.0
24,3,3.0,0.0
24,4,3.1,0.31622776601683794
24,5,3.0,0.0
24,6,5.0,0.0
24,7,4.2,0.4216370213557839
24,8,5.0,0.0
24,9,2.8,0.4216370213557839
24,10,2.0,0.0
24,11,5.0,0.0
24,12,5.0,0.0
24,13,4.3,0.48304589153964794
24,14,3.3,0.48304589153964794
24,15,4.0,0.0
24,16,5.0,0.0
24,17,5.0,0.0
24,18,5.0,0.0
24,19,4.0,0.0
24,20,3.0,0.0
24,21,5.0,0.0
24,22,5.0,0.0
24,23,5.0,0.0
24,24,3.0,0.0
24,25,1.0,1.0540925533894598
24,26,4.9,0.31622776601683794
24,27,3.7,0.48304589153964794
24,28,4.0,0.0
24,29,5.0,0.0
24,30,3.0,0.0
25,1,4.7,0.48304589153964794
25,2,4.3,0.48304589153964794
25,3,4.9,0.31622776601683794
25,4,5.0,0.0
25,5,5.0,0.0
25,6,5.0,0.0
25,7,5.0,0.0
25,8,4.6,0.5163977794943222
25,9,5.0,0.0
25,10,2.3,1.766981104093143
25,11,5.0,0.0
25,12,5.0,0.0
25,13,4.0,0.0
25,14,4.8,0.4216370213557839
25,15,5.0,0.0
25,16,5.0,0.0
25,17,5.0,0.0
25,18,5.0,0.0
25,19,5.0,0.0
25,20,5.0,0.0
25,21,5.0,0.0
25,22,5.0,0.0
25,23,5.0,0.0
25,24,5.0,0.0
25,25,5.0,0.0
25,26,5.0,0.0
25,27,2.9,0.31622776601683794
25,28,4.0,0.4714045207910317
25,29,5.0,0.0
25,30,5.0,0.0
26,1,4.6,0.5163977794943222
26,2,4.8,0.4216370213557839
26,3,2.0,0.0
26,4,2.5,0.5270462766947299
26,5,1.8,0.6324555320336759
26,6,5.0,0.0
26,7,4.5,0.5270462766947299
26,8,3.0,0.0
26,9,3.0,0.0
26,10,0.1,0.31622776601683794
26,11,5.0,0.0
26,12,5.0,0.0
26,13,2.9,0.31622776601683794
26,14,2.8,0.4216370213557839
26,15,3.0,0.0
26,16,5.0,0.0
26,17,5.0,0.0
26,18,5.0,0.0
26,19,4.4,0.5163977794943222
26,20,3.2,0.4216370213557839
26,21,5.0,0.0
26,22,5.0,0.0
26,23,4.1,0.31622776601683794
26,24,3.0,0.0
26,25,0.0,0.0
26,26,5.0,0.0
26,27,3.2,0.4216370213557839
26,28,3.0,0.0
26,29,5.0,0.0
26,30,3.0,0.0
27,1,4.5,0.5270462766947299
27,2,4.3,0.48304589153964794
27,3,0.1,0.31622776601683794
27,4,2.0,0.0
27,5,1.2,0.9189365834726815
27,6,5.0,0.0
27,7,5.0,0.0
27,8,3.1,0.31622776601683794
27,9,1.9,0.31622776601683794
27,10,0.6,0.9660917830792958
27,11,3.9,0.31622776601683794
27,12,5.0,0.0
27,13,2.0,0.0
27,14,3.1,0.31622776601683794
27,15,3.0,0.0
27,16,5.0,0.0
27,17,5.0,0.0
27,18,3.0,0.0
27,19,3.9,0.31622776601683794
27,20,3.0,0.0
27,21,5.0,0.0
27,22,5.0,0.0
27,23,5.0,0.0
27,24,3.0,0.0
27,25,1.8,0.6324555320336759
27,26,3.3,0.48304589153964794
27,27,4.0,0.0
27,28,0.0,0.0
27,29,3.0,0.0
27,30,2.0,0.0
28,1,4.9,0.31622776601683794
28,2,5.0,0.0
28,3,3.0,0.0
28,4,2.1,0.31622776601683794
28,5,2.1,0.31622776601683794
28,6,5.0,0.0
28,7,5.0,0.0
28,8,3.2,0.4216370213557839
28,9,2.4,0.5163977794943223
28,10,0.4,0.5163977794943223
28,11,4.9,0.31622776601683794
28,12,5.0,0.0
28,13,2.9,0.31622776601683794
28,14,4.0,0.0
28,15,0.0,0.0
28,16,5.0,0.0
28,17,5.0,0.0
28,18,5.0,0.0
28,19,4.1,0.31622776601683794
28,20,3.1,0.31622776601683794
28,21,5.0,0.0
28,22,5.0,0.0
28,23,4.0,0.0
28,24,3.0,0.0
28,25,0.0,0.0
28,26,2.0,0.0
28,27,2.9,0.31622776601683794
28,28,3.0,0.0
28,29,4.9,0.31622776601683794
28,30,3.0,0.0
29,1,3.9,0.31622776601683794
29,2,4.0,0.0
29,3,2.0,0.0
29,4,2.0,0.0
29,5,0.0,0.0
29,6,4.7,0.48304589153964794
29,7,4.0,0.0
29,8,2.9,0.31622776601683794
29,9,2.0,0.0
29,10,0.0,0.0
29,11,3.4,0.6992058987801011
29,12,5.0,0.0
29,13,2.0,0.0
29,14,3.0,0.0
29,15,0.0,0.0
29,16,4.4,0.5163977794943222
29,17,5.0,0.0
29,18,4.7,0.48304589153964794
29,19,4.0,0.0
29,20,3.0,0.0
29,21,5.0,0.0
29,22,4.4,0.5163977794943222
29,23,4.0,0.0
29,24,1.9,1.1005049346146119
29,25,0.0,0.0
29,26,3.0,0.0
29,27,4.0,0.0
29,28,3.1,0.31622776601683794
29,29,3.0,0.0
29,30,3.0,0.0
30,1,2.0,0.0
30,2,5.0,0.0
30,3,0.0,0.0
30,4,2.0,0.0
30,5,2.6,0.5163977794943223
30,6,3.8,0.4216370213557839
30,7,5.0,0.0
30,8,3.0,0.0
30,9,1.9,0.31622776601683794
30,10,0.1,0.31622776601683794
30,11,4.0,0.0
30,12,5.0,0.0
30,13,1.0,0.0
30,14,3.7,0.48304589153964794
30,15,0.0,0.0
30,16,4.0,0.0
30,17,5.0,0.0
30,18,5.0,0.0
30,19,4.6,0.5163977794943222
30,20,3.0,0.0
30,21,5.0,0.0
30,22,5.0,0.0
30,23,3.8,0.4216370213557839
30,24,3.0,0.0
30,25,0.0,0.0
30,26,5.0,0.0
30,27,3.2,0.4216370213557839
30,28,3.0,0.0
30,29,5.0,0.0
30,30,3.0,0.0
31,1,5.0,0.0
31,2,5.0,0.0
31,3,2.3,0.48304589153964794
31,4,2.0,0.0
31,5,2.0,0.0
31,6,5.0,0.0
31,7,4.6,0.5163977794943222
31,8,4.0,0.0
31,9,2.1,0.31622776601683794
31,10,2.0,0.0
31,11,5.0,0.0
31,12,5.0,0.0
31,13,3.0,0.0
31,14,3.0,0.0
31,15,2.0,0.0
31,16,4.2,0.4216370213557839
31,17,5.0,0.0
31,18,4.0,0.0
31,19,4.0,0.0
31,20,3.4,0.5163977794943223
31,21,5.0,0.0
31,22,4.2,0.4216370213557839
31,23,4.0,0.0
31,24,2.0,0.0
31,25,0.0,0.0
31,26,4.0,0.0
31,27,4.0,0.0
31,28,3.0,0.0
31,29,4.0,0.0
31,30,3.0,0.0
32,1,4.0,0.0
32,2,5.0,0.0
32,3,2.0,0.0
32,4,2.0,0.0
32,5,0.0,0.0
32,6,5.0,0.0
32,7,4.1,0.31622776601683794
32,8,3.0,0.0
32,9,2.0,0.0
32,10,0.0,0.0
32,11,4.7,0.48304589153964794
32,12,5.0,0.0
32,13,2.0,0.0
32,14,3.2,0.4216370213557839
32,15,0.0,0.0
32,16,4.4,0.5163977794943222
32,17,5.0,0.0
32,18,5.0,0.0
32,19,4.0,0.0
32,20,3.0,0.0
32,21,5.0,0.0
32,22,4.0,0.0
32,23,4.0,0.0
32,24,0.0,0.0
32,25,0.0,0.0
32,26,3.5,0.5270462766947299
32,27,4.0,0.0
32,28,3.5,0.5270462766947299
32,29,5.0,0.0
32,30,3.0,0.0
33,1,4.0,0.0
33,2,4.0,0.0
33,3,2.8,0.4216370213557839
33,4,2.0,0.0
33,5,2.0,0.0
33,6,4.9,0.31622776601683794
33,7,4.0,0.0
33,8,3.9,0.31622776601683794
33,9,2.0,0.0
33,10,2.0,0.0
33,11,4.0,0.0
33,12,4.9,0.31622776601683794
33,13,3.0,0.0
33,14,3.5,0.5270462766947299
33,15,2.0,0.0
33,16,4.0,0.0
33,17,5.0,0.0
33,18,4.1,0.31622776601683794
33,19,4.0,0.0
33,20,3.0,0.0
33,21,5.0,0.0
33,22,4.0,0.0
33,23,4.0,0.0
33,24,2.0,0.0
33,25,0.0,0.0
33,26,4.0,0.0
33,27,4.0,0.0
33,28,2.1,0.31622776601683794
33,29,3.4,0.5163977794943223
33,30,3.0,0.0
34,1,4.0,0.0
34,2,3.9,0.31622776601683794
34,3,2.0,0.0
34,4,2.0,0.0
34,5,2.0,0.0
34,6,5.0,0.0
34,7,4.0,0.0
34,8,3.0,0.0
34,9,3.0,0.0
34,10,3.8,0.4216370213557839
34,11,4.8,0.4216370213557839
34,12,4.8,0.4216370213557839
34,13,2.1,0.31622776601683794
34,14,3.0,0.0
34,15,2.4,0.5163977794943223
34,16,4.7,0.48304589153964794
34,17,5.0,0.0
34,18,5.0,0.0
