persona_id,question_id,average_score,standard_deviation
4,14,4.5,0.5270462766947299
4,15,4.6,0.6992058987801011
4,16,4.4,0.8432740427115678
4,17,5.0,0.0
4,18,5.0,0.0
4,19,5.0,0.0
4,20,1.2,1.9888578520235063
4,21,4.6,0.5163977794943222
4,22,4.2,0.9189365834726815
4,23,4.9,0.31622776601683794
4,24,5.0,0.0
4,25,0.0,0.0
4,26,3.7,0.8232726023485646
4,27,4.0,1.0540925533894598
4,28,3.0,1.247219128924647
4,29,2.8,1.0327955589886444
4,30,3.7,0.9486832980505138
5,1,2.1,0.31622776601683794
5,2,0.3,0.9486832980505139
5,3,0.5,1.0801234497346435
5,4,1.5,1.7159383568311668
5,5,0.0,0.0
5,6,2.8,1.0327955589886446
5,7,1.9,2.0789954839350235
5,8,2.7,1.2516655570345725
5,9,0.0,0.0
5,10,0.0,0.0
5,11,0.8,1.3165611772087666
5,12,2.4,1.7126976771553508
5,13,2.5,1.4337208778404378
5,14,4.1,0.5676462121975466
5,15,0.0,0.0
5,16,1.8,1.5491933384829668
5,17,4.5,0.8498365855987975
5,18,4.9,0.31622776601683794
5,19,5.0,0.0
5,20,2.9,1.1972189997378648
5,21,4.3,0.9486832980505138
5,22,3.6,0.6992058987801011
5,23,4.5,0.8498365855987975
5,24,3.6,0.9660917830792958
5,25,0.0,0.0
5,26,4.2,1.6193277068654826
5,27,2.8,1.0327955589886446
5,28,4.8,0.4216370213557839
5,29,5.0,0.0
5,30,3.4,0.6992058987801011
6,1,4.2,0.7888106377466155
6,2,3.7,1.4944341180973262
6,3,3.4,1.837873166945363
6,4,2.8,0.7888106377466155
6,5,0.0,0.0
6,6,3.8,0.6324555320336759
6,7,4.1,0.7378647873726218
6,8,3.3,0.6749485577105528
6,9,3.3,0.8232726023485646
6,10,0.3,0.9486832980505139
6,11,4.3,0.6749485577105528
6,12,4.9,0.31622776601683794
6,13,3.4,0.5163977794943223
6,14,3.4,1.3498971154211057
6,15,2.6,1.9550504398153572
6,16,4.8,0.6324555320336759
6,17,5.0,0.0
6,18,5.0,0.0
6,19,5.0,0.0
6,20,3.5,0.8498365855987975
6,21,5.0,0.0
6,22,5.0,0.0
6,23,4.8,0.6324555320336759
6,24,0.6,1.2649110640673518
6,25,0.0,0.0
6,26,5.0,0.0
6,27,4.8,0.6324555320336759
6,28,2.9,1.1972189997378646
6,29,5.0,0.0
6,30,3.0,0.0
7,1,4.3,0.48304589153964794
7,2,4.9,0.31622776601683794
7,3,4.0,0.9428090415820634
7,4,3.4,0.8432740427115678
7,5,2.4,0.5163977794943223
7,6,5.0,0.0
7,7,4.7,0.48304589153964794
7,8,4.0,0.6666666666666666
7,9,3.1,0.31622776601683794
7,10,2.5,1.35400640077266
7,11,4.7,0.48304589153964794
7,12,5.0,0.0
7,13,4.3,0.6749485577105528
7,14,4.5,0.7071067811865476
7,15,3.8,1.6193277068654826
7,16,5.0,0.0
7,17,5.0,0.0
7,18,5.0,0.0
7,19,3.9,0.9944289260117533
7,20,2.0,1.8257418583505538
7,21,5.0,0.0
7,22,5.0,0.0
7,23,4.8,0.6324555320336759
7,24,0.0,0.0
7,25,0.0,0.0
7,26,4.1,0.7378647873726218
7,27,5.0,0.0
7,28,0.3,0.9486832980505139
7,29,3.4,0.8432740427115678
7,30,3.1,0.31622776601683794
8,1,3.0,0.6666666666666666
8,2,3.3,0.48304589153964794
8,3,4.6,0.5163977794943222
8,4,4.2,0.9189365834726815
8,5,1.7,1.567021236472421
8,6,3.2,0.4216370213557839
8,7,3.6,0.9660917830792959
8,8,3.3,0.48304589153964794
8,9,3.2,0.4216370213557839
8,10,0.0,0.0
8,11,3.0,0.0
8,12,3.8,0.4216370213557839
8,13,3.5,0.7071067811865476
8,14,3.4,0.5163977794943223
8,15,2.2,1.5491933384829668
8,16,3.8,0.9189365834726815
8,17,4.9,0.31622776601683794
8,18,5.0,0.0
8,19,5.0,0.0
8,20,0.3,0.9486832980505139
8,21,4.3,0.6749485577105528
8,22,3.2,0.6324555320336759
8,23,5.0,0.0
8,24,3.8,1.0327955589886446
8,25,0.0,0.0
8,26,5.0,0.0
8,27,0.0,0.0
8,28,3.7,0.9486832980505138
8,29,5.0,0.0
8,30,3.6,0.5163977794943223
9,1,4.5,0.5270462766947299
9,2,4.2,1.6193277068654823
9,3,3.8,2.043961295567452
9,4,2.6,1.5055453054181622
9,5,0.0,0.0
9,6,4.0,0.9428090415820634
9,7,4.2,0.6324555320336759
9,8,4.0,0.4714045207910317
9,9,1.1,1.449137674618944
9,10,1.7,2.263232692902394
9,11,4.3,0.6749485577105528
9,12,4.4,0.8432740427115678
9,13,3.5,0.5270462766947299
9,14,3.8,0.4216370213557839
9,15,1.0,2.1081851067789197
9,16,4.6,0.699205898780101
9,17,4.8,0.6324555320336759
9,18,4.4,0.8432740427115678
9,19,3.6,1.577621275493231
9,20,0.0,0.0
9,21,4.3,0.9486832980505138
9,22,4.0,1.0540925533894598
9,23,3.8,0.7888106377466155
9,24,1.5,2.0138409955990952
9,25,0.5,1.5811388300841898
9,26,3.3,1.4181364924121764
9,27,2.1,2.3309511649396115
9,28,0.0,0.0
9,29,1.4,1.8973665961010278
9,30,3.3,0.6749485577105528
10,1,4.1,0.7378647873726218
10,2,3.9,0.7378647873726218
10,3,3.8,0.9189365834726815
10,4,3.2,0.4216370213557839
10,5,2.8,0.4216370213557839
10,6,4.4,0.5163977794943222
10,7,4.8,0.4216370213557839
10,8,4.0,0.816496580927726
10,9,3.2,1.0327955589886446
10,10,2.8,1.5491933384829666
10,11,4.3,0.8232726023485646
10,12,4.7,0.48304589153964794
10,13,3.6,0.5163977794943223
10,14,4.1,0.5676462121975466
10,15,1.8,1.5491933384829668
10,16,3.8,0.7888106377466155
10,17,5.0,0.0
10,18,5.0,0.0
10,19,3.3,0.48304589153964794
10,20,3.0,0.0
10,21,4.9,0.31622776601683794
10,22,4.6,0.5163977794943222
10,23,4.7,0.6749485577105528
10,24,1.7,1.888562063228706
10,25,0.0,0.0
10,26,4.7,0.6749485577105528
10,27,3.5,0.8498365855987975
10,28,0.6,1.3498971154211057
10,29,4.6,0.6992058987801011
10,30,3.0,0.0
11,1,4.7,0.48304589153964794
11,2,4.7,0.48304589153964794
11,3,3.3,1.0593499054713802
11,4,2.3,0.48304589153964794
11,5,2.1,1.1972189997378648
11,6,4.1,0.5676462121975466
11,7,4.5,0.7071067811865476
11,8,3.6,0.9660917830792958
11,9,2.6,0.6992058987801011
11,10,2.7,1.3374935098492586
11,11,4.9,0.31622776601683794
11,12,4.4,0.5163977794943222
11,13,3.3,0.8232726023485646
11,14,3.6,0.8432740427115678
11,15,0.0,0.0
11,16,4.8,0.4216370213557839
11,17,5.0,0.0
11,18,4.1,0.8755950357709131
11,19,5.0,0.0
11,20,3.2,0.6324555320336759
11,21,5.0,0.0
11,22,5.0,0.0
11,23,4.4,0.9660917830792959
11,24,2.3,1.7029386365926402
11,25,0.0,0.0
11,26,5.0,0.0
11,27,4.8,0.6324555320336759
11,28,2.7,0.9486832980505138
11,29,4.3,0.9486832980505138
11,30,3.0,0.0
12,1,4.9,0.31622776601683794
12,2,4.8,0.4216370213557839
12,3,3.8,0.9189365834726815
12,4,3.9,0.5676462121975467
12,5,1.5,1.5811388300841898
12,6,5.0,0.0
12,7,4.8,0.4216370213557839
12,8,4.1,0.8755950357709131
12,9,3.3,1.3374935098492586
12,10,0.6,1.3498971154211057
12,11,4.8,0.4216370213557839
12,12,4.9,0.31622776601683794
12,13,3.7,0.48304589153964794
12,14,2.7,1.636391694484477
12,15,4.7,0.48304589153964794
12,16,5.0,0.0
12,17,5.0,0.0
12,18,4.6,0.699205898780101
12,19,4.7,0.6749485577105528
12,20,4.3,0.9486832980505138
12,21,5.0,0.0
12,22,5.0,0.0
12,23,5.0,0.0
12,24,3.6,0.9660917830792959
12,25,1.7,1.888562063228706
12,26,5.0,0.0
12,27,4.9,0.31622776601683794
12,28,0.3,0.9486832980505139
12,29,4.5,0.8498365855987975
12,30,3.7,0.9486832980505138
13,1,4.8,0.4216370213557839
13,2,4.9,0.31622776601683794
13,3,0.8,1.0327955589886446
13,4,0.0,0.0
13,5,0.1,0.31622776601683794
13,6,4.2,0.4216370213557839
13,7,4.2,0.4216370213557839
13,8,4.1,0.9944289260117531
13,9,0.0,0.0
13,10,0.1,0.31622776601683794
13,11,4.7,0.48304589153964794
13,12,4.9,0.31622776601683794
13,13,3.9,0.5676462121975467
13,14,3.2,0.9189365834726815
13,15,0.2,0.42163702135578396
13,16,3.6,1.577621275493231
13,17,5.0,0.0
13,18,3.4,0.6992058987801011
13,19,0.0,0.0
13,20,0.0,0.0
13,21,5.0,0.0
13,22,4.4,0.9660917830792959
13,23,5.0,0.0
13,24,0.0,0.0
13,25,0.0,0.0
13,26,4.9,0.31622776601683794
13,27,4.8,0.6324555320336759
13,28,0.0,0.0
13,29,0.0,0.0
13,30,0.0,0.0
14,1,4.6,0.5163977794943222
14,2,4.8,0.4216370213557839
14,3,2.9,1.7919573407620817
14,4,3.9,1.5238839267549946
14,5,0.0,0.0
14,6,4.5,0.5270462766947299
14,7,4.7,0.48304589153964794
14,8,5.0,0.0
14,9,2.3,1.636391694484477
14,10,0.0,0.0
14,11,4.8,0.4216370213557839
14,12,3.9,0.5676462121975467
14,13,5.0,0.0
14,14,3.8,1.6193277068654828
14,15,4.2,0.9189365834726815
14,16,5.0,0.0
14,17,5.0,0.0
14,18,5.0,0.0
14,19,5.0,0.0
14,20,5.0,0.0
14,21,5.0,0.0
14,22,4.8,0.6324555320336759
14,23,5.0,0.0
14,24,4.0,1.0540925533894598
14,25,0.0,0.0
14,26,5.0,0.0
14,27,4.0,1.0540925533894598
14,28,5.0,0.0
14,29,5.0,0.0
14,30,4.8,0.6324555320336759
15,1,4.0,0.816496580927726
15,2,3.6,0.9660917830792959
15,3,3.0,1.247219128924647
15,4,3.1,1.286683937707919
15,5,0.6,1.2649110640673518
15,6,4.0,0.4714045207910317
15,7,4.3,0.8232726023485646
15,8,3.5,0.7071067811865476
15,9,3.0,0.816496580927726
15,10,0.0,0.0
15,11,3.9,0.5676462121975467
15,12,4.8,0.4216370213557839
15,13,2.9,0.875595035770913
15,14,2.9,1.1005049346146119
15,15,0.9,1.5238839267549948
15,16,4.2,0.9189365834726815
15,17,4.9,0.31622776601683794
15,18,4.8,0.6324555320336759
15,19,5.0,0.0
15,20,1.8,1.5491933384829668
15,21,5.0,0.0
15,22,4.9,0.31622776601683794
15,23,4.7,0.48304589153964794
15,24,4.6,0.8432740427115678
15,25,0.0,0.0
15,26,5.0,0.0
15,27,4.1,1.6633299933166201
15,28,2.7,0.9486832980505138
15,29,4.8,0.6324555320336759
15,30,3.0,0.0
16,1,3.0,0.0
16,2,4.4,0.8432740427115678
16,3,3.1,0.31622776601683794
16,4,2.4,1.2649110640673518
16,5,1.2,1.5491933384829668
16,6,3.0,0.0
16,7,4.6,0.6992058987801011
16,8,3.3,0.48304589153964794
16,9,2.4,1.2649110640673518
16,10,2.8,1.0327955589886444
16,11,3.7,0.6749485577105528
16,12,4.0,0.9428090415820634
16,13,3.0,0.0
16,14,3.3,0.48304589153964794
16,15,1.1,1.8529256146249728
16,16,3.6,0.8432740427115678
16,17,4.3,1.6363916944844772
16,18,3.1,0.31622776601683794
16,19,3.2,0.6324555320336759
16,20,3.0,0.0
16,21,3.8,1.0327955589886446
16,22,4.0,0.816496580927726
16,23,3.0,0.0
16,24,0.6,1.2649110640673518
16,25,0.3,0.9486832980505139
16,26,4.0,1.0540925533894598
16,27,3.4,0.8432740427115678
16,28,0.9,1.449137674618944
16,29,2.4,1.2649110640673518
16,30,3.1,0.31622776601683794
17,1,4.8,0.4216370213557839
17,2,5.0,0.0
17,3,4.1,0.7378647873726218
17,4,3.9,0.8755950357709131
17,5,3.3,0.9486832980505138
17,6,4.9,0.31622776601683794
17,7,4.8,0.4216370213557839
17,8,3.7,0.674948557710553
17,9,3.1,0.31622776601683794
17,10,0.9,1.449137674618944
17,11,4.9,0.31622776601683794
17,12,4.7,0.48304589153964794
17,13,2.9,0.31622776601683794
17,14,4.3,0.48304589153964794
17,15,5.0,0.0
17,16,5.0,0.0
17,17,5.0,0.0
17,18,5.0,0.0
17,19,5.0,0.0
17,20,4.8,0.6324555320336759
17,21,5.0,0.0
17,22,5.0,0.0
17,23,5.0,0.0
17,24,4.2,1.0327955589886446
17,25,1.5,2.41522945769824
17,26,5.0,0.0
17,27,4.9,0.31622776601683794
17,28,3.4,0.8432740427115678
17,29,5.0,0.0
17,30,4.2,1.0327955589886446
18,1,4.6,0.699205898780101
18,2,4.8,0.4216370213557839
18,3,4.2,0.7888106377466155
18,4,4.1,0.8755950357709131
18,5,1.5,2.0138409955990952
18,6,5.0,0.0
18,7,4.9,0.31622776601683794
18,8,4.6,0.5163977794943222
18,9,1.4,0.9660917830792958
18,10,0.2,0.42163702135578396
18,11,4.3,0.48304589153964794
18,12,4.5,0.7071067811865476
18,13,4.2,0.6324555320336759
18,14,3.8,0.6324555320336759
18,15,3.4,1.9550504398153572
18,16,4.6,0.8432740427115678
18,17,5.0,0.0
18,18,5.0,0.0
18,19,5.0,0.0
18,20,3.3,1.9465068427541912
18,21,5.0,0.0
18,22,5.0,0.0
18,23,5.0,0.0
18,24,0.0,0.0
18,25,0.0,0.0
18,26,5.0,0.0
18,27,4.8,0.6324555320336759
18,28,4.8,0.6324555320336759
18,29,4.6,0.8432740427115678
18,30,3.3,0.6749485577105528
19,1,4.8,0.4216370213557839
19,2,4.9,0.31622776601683794
19,3,5.0,0.0
19,4,3.3,1.4944341180973264
19,5,3.7,0.6749485577105528
19,6,4.8,0.4216370213557839
19,7,4.8,0.4216370213557839
19,8,4.8,0.4216370213557839
19,9,4.9,0.31622776601683794
19,10,1.7,1.4944341180973264
19,11,4.8,0.4216370213557839
19,12,5.0,0.0
19,13,4.8,0.4216370213557839
19,14,4.2,0.9189365834726815
19,15,4.9,0.31622776601683794
19,16,5.0,0.0
19,17,5.0,0.0
19,18,5.0,0.0
19,19,5.0,0.0
19,20,2.9,1.1972189997378648
19,21,5.0,0.0
19,22,5.0,0.0
19,23,5.0,0.0
19,24,3.4,0.8432740427115678
19,25,0.0,0.0
19,26,5.0,0.0
19,27,5.0,0.0
19,28,0.0,0.0
19,29,0.9,1.4491376746189437
19,30,5.0,0.0
20,1,2.7,0.6749485577105528
20,2,2.3,0.9486832980505138
20,3,0.0,0.0
20,4,4.7,0.6749485577105528
20,5,4.5,0.7071067811865476
20,6,2.5,0.5270462766947299
20,7,3.0,0.0
20,8,2.1,1.5238839267549948
20,9,5.0,0.0
20,10,0.0,0.0
20,11,3.1,0.5676462121975467
20,12,3.1,0.31622776601683794
20,13,3.5,0.5270462766947299
20,14,3.4,1.429840705968481
20,15,0.0,0.0
20,16,2.7,0.9486832980505138
20,17,4.1,0.8755950357709131
20,18,5.0,0.0
20,19,5.0,0.0
20,20,4.2,1.0327955589886446
20,21,3.2,0.4216370213557839
20,22,3.0,0.0
20,23,5.0,0.0
20,24,4.0,1.0540925533894598
20,25,4.8,0.6324555320336759
20,26,5.0,0.0
20,27,0.0,0.0
20,28,5.0,0.0
20,29,5.0,0.0
20,30,3.3,0.6749485577105528
21,1,4.5,0.8498365855987975
21,2,4.4,0.5163977794943222
21,3,4.5,0.5270462766947299
21,4,3.3,0.8232726023485646
21,5,2.4,0.5163977794943223
21,6,4.5,0.5270462766947299
21,7,4.2,0.4216370213557839
21,8,3.3,0.48304589153964794
21,9,3.2,0.6324555320336759
21,10,2.0,1.4142135623730951
21,11,4.1,0.5676462121975466
21,12,4.6,0.5163977794943222
21,13,3.1,0.31622776601683794
21,14,3.9,0.8755950357709131
21,15,2.4,1.2649110640673518
21,16,5.0,0.0
21,17,5.0,0.0
21,18,5.0,0.0
21,19,4.3,0.9486832980505138
21,20,3.4,0.8432740427115678
21,21,5.0,0.0
21,22,5.0,0.0
21,23,4.8,0.6324555320336759
21,24,3.0,0.0
21,25,0.3,0.9486832980505139
21,26,4.9,0.31622776601683794
21,27,4.6,0.8432740427115678
21,28,3.0,0.0
21,29,3.0,0.0
21,30,3.0,0.0
22,1,2.6,0.5163977794943223
22,2,3.8,1.0327955589886446
22,3,2.4,0.6992058987801011
22,4,3.5,0.7071067811865476
22,5,0.2,0.6324555320336759
22,6,3.6,0.6992058987801011
22,7,3.7,1.4944341180973264
22,8,3.6,0.5163977794943223
22,9,2.4,0.5163977794943223
22,10,0.9,1.1972189997378648
22,11,3.2,0.6324555320336759
22,12,3.6,0.5163977794943223
22,13,2.7,1.2516655570345725
22,14,3.0,1.1547005383792515
22,15,1.3,1.7029386365926402
22,16,3.1,0.31622776601683794
22,17,5.0,0.0
22,18,5.0,0.0
22,19,5.0,0.0
22,20,3.7,1.636391694484477
22,21,5.0,0.0
22,22,3.9,1.66332999331662
22,23,4.6,0.8432740427115678
22,24,4.4,0.9660917830792959
22,25,0.0,0.0
22,26,4.3,1.636391694484477
22,27,4.6,0.8432740427115678
22,28,3.8,0.9189365834726815
22,29,3.9,1.66332999331662
22,30,3.0,0.0
23,1,4.4,0.6992058987801011
23,2,4.2,0.4216370213557839
23,3,4.0,1.0540925533894598
23,4,3.2,0.7888106377466155
23,5,2.8,0.9189365834726815
23,6,3.8,0.6324555320336759
23,7,4.0,0.4714045207910317
23,8,3.8,0.6324555320336759
23,9,2.6,0.5163977794943223
23,10,1.7,0.9486832980505138
23,11,4.3,0.48304589153964794
23,12,4.5,0.7071067811865476
23,13,3.2,0.4216370213557839
23,14,3.6,0.8432740427115678
23,15,2.0,2.211083193570267
23,16,5.0,0.0
23,17,5.0,0.0
23,18,5.0,0.0
23,19,5.0,0.0
23,20,3.8,1.0327955589886446
23,21,5.0,0.0
23,22,4.8,0.4216370213557839
23,23,5.0,0.0
23,24,1.8,1.5491933384829668
23,25,0.0,0.0
23,26,5.0,0.0
23,27,4.8,0.6324555320336759
23,28,3.2,0.4216370213557839
23,29,5.0,0.0
23,30,3.9,0.7378647873726218
24,1,4.8,0.4216370213557839
24,2,4.7,0.48304589153964794
24,3,4.7,0.48304589153964794
24,4,3.6,0.9660917830792959
24,5,3.4,0.6992058987801011
24,6,4.6,0.5163977794943222
24,7,4.6,0.5163977794943222
24,8,4.6,0.5163977794943222
24,9,3.0,0.4714045207910317
24,10,3.2,0.4216370213557839
24,11,4.5,0.5270462766947299
24,12,4.4,0.5163977794943222
24,13,4.3,0.48304589153964794
24,14,3.9,0.5676462121975466
24,15,4.3,0.48304589153964794
24,16,4.9,0.31622776601683794
24,17,4.7,0.6749485577105528
24,18,5.0,0.0
24,19,4.7,0.6749485577105528
24,20,3.1,1.370320319406298
24,21,4.9,0.31622776601683794
24,22,4.8,0.6324555320336759
24,23,5.0,0.0
24,24,3.7,0.9486832980505138
24,25,1.3,1.7029386365926402
24,26,5.0,0.0
24,27,4.1,0.9944289260117533
24,28,5.0,0.0
24,29,5.0,0.0
24,30,3.9,0.8755950357709131
25,1,4.2,1.5491933384829668
25,2,3.4,2.3664319132398464
25,3,5.0,0.0
25,4,5.0,0.0
25,5,5.0,0.0
25,6,5.0,0.0
25,7,4.9,0.31622776601683794
25,8,5.0,0.0
25,9,5.0,0.0
25,10,4.5,1.5811388300841898
25,11,5.0,0.0
25,12,4.4,1.577621275493231
25,13,4.9,0.31622776601683794
25,14,5.0,0.0
25,15,5.0,0.0
25,16,5.0,0.0
25,17,5.0,0.0
25,18,5.0,0.0
25,19,5.0,0.0
25,20,5.0,0.0
25,21,5.0,0.0
25,22,5.0,0.0
25,23,5.0,0.0
25,24,5.0,0.0
25,25,5.0,0.0
25,26,5.0,0.0
25,27,0.0,0.0
25,28,4.3,1.6363916944844772
25,29,5.0,0.0
25,30,5.0,0.0
26,1,4.7,0.6749485577105528
26,2,4.6,0.5163977794943222
26,3,4.3,1.5670212364724214
26,4,3.5,0.5270462766947299
26,5,1.1,1.7919573407620817
26,6,4.3,0.9486832980505138
26,7,4.0,0.6666666666666666
26,8,4.0,0.816496580927726
26,9,3.6,0.6992058987801011
26,10,0.3,0.9486832980505139
26,11,4.1,0.8755950357709131
26,12,4.9,0.31622776601683794
26,13,3.1,0.31622776601683794
26,14,3.2,0.4216370213557839
26,15,4.7,0.6749485577105528
26,16,3.8,0.9189365834726815
26,17,5.0,0.0
26,18,5.0,0.0
26,19,5.0,0.0
26,20,3.7,0.674948557710553
26,21,5.0,0.0
26,22,5.0,0.0
26,23,5.0,0.0
26,24,4.4,0.9660917830792959
26,25,1.2,1.5491933384829668
26,26,4.9,0.31622776601683794
26,27,3.0,0.0
26,28,3.3,0.6749485577105528
26,29,5.0,0.0
26,30,4.4,0.8432740427115678
27,1,4.6,0.699205898780101
27,2,4.9,0.31622776601683794
27,3,0.0,0.0
27,4,0.8,1.3165611772087666
27,5,0.4,0.8432740427115679
27,6,4.6,0.5163977794943222
27,7,5.0,0.0
27,8,4.2,0.6324555320336759
27,9,0.0,0.0
27,10,0.0,0.0
27,11,4.6,0.5163977794943222
27,12,5.0,0.0
27,13,1.1,1.5238839267549948
27,14,3.9,0.8755950357709131
27,15,3.3,1.8287822299126937
27,16,4.8,0.6324555320336759
27,17,5.0,0.0
27,18,4.8,0.6324555320336759
27,19,3.6,0.9660917830792958
27,20,0.5,1.5811388300841898
27,21,4.8,0.6324555320336759
27,22,5.0,0.0
27,23,5.0,0.0
27,24,2.9,1.1972189997378648
27,25,0.0,0.0
27,26,4.7,0.6749485577105528
27,27,5.0,0.0
27,28,0.0,0.0
27,29,0.0,0.0
27,30,3.0,0.0
28,1,3.9,0.8755950357709131
28,2,4.6,0.5163977794943222
28,3,5.0,0.0
28,4,4.1,0.31622776601683794
28,5,2.1,1.5951314818673865
28,6,3.2,0.4216370213557839
28,7,4.6,0.5163977794943222
28,8,4.0,0.6666666666666666
28,9,4.0,0.4714045207910317
28,10,0.7,1.636391694484477
28,11,4.3,0.6749485577105528
28,12,4.8,0.4216370213557839
28,13,3.7,0.674948557710553
28,14,4.4,0.8432740427115678
28,15,1.0,2.1081851067789197
28,16,4.9,0.31622776601683794
28,17,5.0,0.0
28,18,5.0,0.0
28,19,5.0,0.0
28,20,2.0,1.8257418583505538
28,21,4.3,0.8232726023485646
28,22,4.9,0.31622776601683794
28,23,4.2,1.0327955589886446
28,24,4.8,0.6324555320336759
28,25,1.9,2.4698178070456938
28,26,3.5,2.41522945769824
28,27,0.0,0.0
28,28,3.9,0.8755950357709131
28,29,4.8,0.6324555320336759
28,30,3.6,0.8432740427115678
29,1,4.1,0.9944289260117533
29,2,3.4,0.5163977794943223
29,3,3.5,0.7071067811865476
29,4,2.3,0.8232726023485646
29,5,0.0,0.0
29,6,3.3,0.48304589153964794
29,7,3.5,0.5270462766947299
29,8,3.4,0.5163977794943223
29,9,2.6,0.5163977794943223
29,10,0.7,1.1595018087284057
29,11,3.5,0.5270462766947299
29,12,3.8,0.7888106377466155
29,13,2.7,1.0593499054713802
29,14,3.2,1.3165611772087666
29,15,0.0,0.0
29,16,4.8,0.6324555320336759
29,17,5.0,0.0
29,18,4.3,0.9486832980505138
29,19,4.8,0.4216370213557839
29,20,2.8,1.0327955589886446
29,21,5.0,0.0
29,22,4.8,0.6324555320336759
29,23,3.7,0.8232726023485646
29,24,3.1,1.370320319406298
29,25,0.0,0.0
29,26,4.9,0.31622776601683794
29,27,4.4,0.9660917830792959
29,28,3.4,0.6992058987801011
29,29,4.2,1.0327955589886446
29,30,3.2,0.4216370213557839
30,1,2.7,1.0593499054713802
30,2,5.0,0.0
30,3,1.3,2.1628170930011117
30,4,3.6,0.6992058987801011
30,5,2.7,1.5670212364724212
30,6,4.3,0.6749485577105528
30,7,5.0,0.0
30,8,3.8,0.6324555320336759
