table_id,run_index,target_persona,correct_id,rating,correct,failures,response,table_json,collected_at
6,3,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:50:52.955263
6,4,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:50:53.775037
6,5,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:50:55.382263
6,6,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:50:56.361284
6,7,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:50:59.517587
6,8,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:51:02.185059
6,9,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:51:05.576401
6,10,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:51:14.915832
7,1,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:20.006846
7,2,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:22.013703
7,3,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:23.008086
7,4,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:24.377095
7,5,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:26.162221
7,6,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:27.213164
7,7,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:28.108818
7,8,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:28.929726
7,9,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:29.924663
7,10,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:51:32.593638
8,1,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:34.174242
8,2,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:38.549622
8,3,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:39.232020
8,4,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:40.098569
8,5,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:41.364373
8,6,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:42.210613
8,7,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:43.307296
8,8,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:44.009808
8,9,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:44.747144
8,10,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:51:45.493360
9,1,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:51:46.883643
9,2,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:51:47.680529
9,3,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:51:49.258237
9,4,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:51:53.883171
9,5,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:51:55.659261
9,6,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:51:57.787198
9,7,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:51:58.853126
9,8,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:51:59.916532
9,9,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:52:01.056859
9,10,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:52:01.871202
10,1,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:02.687837
10,2,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:06.322566
10,3,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:09.016431
10,4,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:10.807970
10,5,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:11.523464
10,6,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:12.465220
10,7,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:13.880212
10,8,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:15.091393
10,9,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:16.291529
10,10,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:52:17.145602
11,1,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:18.254554
11,2,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:19.567637
11,3,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:20.497446
11,4,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:23.589984
11,5,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:26.055299
11,6,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:27.905169
11,7,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:31.192470
11,8,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:34.114881
11,9,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:34.984459
11,10,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T13:52:36.649284
12,1,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:37.539635
12,2,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:38.893161
12,3,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:43.255596
12,4,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:44.346438
12,5,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:45.306362
12,6,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:46.288578
12,7,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:47.368718
12,8,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:48.457412
12,9,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:49.597288
12,10,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T13:52:50.915381
13,1,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:52:52.565577
13,2,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:52:54.231616
13,3,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:52:56.080838
13,4,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:53:00.030334
13,5,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:53:01.431942
13,6,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:53:02.254498
13,7,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:53:03.282091
13,8,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:53:04.151526
13,9,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:53:05.076612
13,10,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T13:53:05.905193
14,1,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:07.948117
14,2,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:09.281936
14,3,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:10.095373
14,4,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:11.320696
14,5,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:12.621434
14,6,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:15.419616
14,7,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:17.990202
14,8,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:18.971537
14,9,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:20.035175
14,10,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T13:53:21.408416
15,1,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:22.599496
15,2,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:23.663442
15,3,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:26.469731
15,4,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:33.412196
15,5,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:35.583999
15,6,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:36.536330
15,7,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:38.033695
15,8,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:39.299499
15,9,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:40.591721
15,10,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T13:53:41.791825
16,1,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T13:53:43.541717
16,2,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T13:53:44.291006
16,3,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T13:53:47.537279
16,4,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T13:53:49.710451
16,5,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T13:53:50.831932
16,6,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T13:53:52.069339
16,7,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T13:53:53.087365
16,8,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T13:53:54.427049
16,9,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T13:53:56.168286
