table_id,run_index,target_persona,correct_id,rating,correct,failures,response,table_json,collected_at
4,7,B,4,4,1,0,4,"{""A"": 1, ""B"": 4, ""C"": 2, ""D"": 5, ""E"": 3, ""F"": 0}",2026-07-08T13:58:33.896734
4,8,B,4,4,1,0,4,"{""A"": 1, ""B"": 4, ""C"": 2, ""D"": 5, ""E"": 3, ""F"": 0}",2026-07-08T13:58:34.966643
4,9,B,4,4,1,0,4,"{""A"": 1, ""B"": 4, ""C"": 2, ""D"": 5, ""E"": 3, ""F"": 0}",2026-07-08T13:58:35.843629
4,10,B,4,4,1,0,4,"{""A"": 1, ""B"": 4, ""C"": 2, ""D"": 5, ""E"": 3, ""F"": 0}",2026-07-08T13:58:37.791515
5,1,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:38.392344
5,2,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:39.657679
5,3,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:40.991938
5,4,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:42.347970
5,5,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:43.539400
5,6,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:46.148115
5,7,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:47.586064
5,8,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:48.638236
5,9,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:49.743384
5,10,B,5,5,1,0,5,"{""A"": 4, ""B"": 5, ""C"": 0, ""D"": 2, ""E"": 3, ""F"": 1}",2026-07-08T13:58:50.405782
6,1,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:58:51.196877
6,2,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:58:51.964644
6,3,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:58:52.814892
6,4,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:58:53.839424
6,5,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:58:54.987169
6,6,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:58:56.583287
6,7,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:58:57.902597
6,8,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:58:59.470616
6,9,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:59:00.779405
6,10,B,0,0,1,0,0,"{""A"": 3, ""B"": 0, ""C"": 5, ""D"": 1, ""E"": 2, ""F"": 4}",2026-07-08T13:59:02.534531
7,1,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:04.571682
7,2,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:07.566084
7,3,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:09.274259
7,4,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:10.187010
7,5,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:11.042211
7,6,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:12.044963
7,7,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:12.835881
7,8,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:13.887739
7,9,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:14.627276
7,10,B,1,1,1,0,1,"{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 4, ""E"": 3, ""F"": 5}",2026-07-08T13:59:16.146342
8,1,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:19.019625
8,2,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:20.371701
8,3,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:21.255689
8,4,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:21.884828
8,5,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:22.927090
8,6,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:24.565772
8,7,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:25.595588
8,8,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:27.518824
8,9,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:28.565687
8,10,A,2,2,1,0,2,"{""A"": 2, ""B"": 4, ""C"": 3, ""D"": 0, ""E"": 1, ""F"": 5}",2026-07-08T13:59:29.696503
9,1,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:30.974934
9,2,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:34.323718
9,3,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:36.180690
9,4,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:41.578499
9,5,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:43.827090
9,6,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:48.901755
9,7,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:52.337443
9,8,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:54.803832
9,9,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:55.899331
9,10,C,3,3,1,0,3,"{""A"": 5, ""B"": 2, ""C"": 3, ""D"": 1, ""E"": 4, ""F"": 0}",2026-07-08T13:59:57.705638
10,1,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T13:59:59.103897
10,2,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T14:00:00.874669
10,3,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T14:00:02.019009
10,4,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T14:00:03.008206
10,5,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T14:00:03.815149
10,6,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T14:00:05.181361
10,7,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T14:00:07.263065
10,8,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T14:00:08.995755
10,9,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T14:00:10.279229
10,10,A,4,4,1,0,4,"{""A"": 4, ""B"": 5, ""C"": 1, ""D"": 2, ""E"": 3, ""F"": 0}",2026-07-08T14:00:11.016611
11,1,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:12.045920
11,2,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:12.783084
11,3,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:13.654849
11,4,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:14.335174
11,5,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:15.616093
11,6,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:16.362490
11,7,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:17.677998
11,8,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:18.833629
11,9,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:19.634466
11,10,E,5,5,1,0,5,"{""A"": 0, ""B"": 2, ""C"": 4, ""D"": 3, ""E"": 5, ""F"": 1}",2026-07-08T14:00:20.621639
12,1,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:22.118642
12,2,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:27.151595
12,3,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:27.951130
12,4,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:28.753568
12,5,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:31.146295
12,6,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:32.424450
12,7,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:34.538729
12,8,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:35.334131
12,9,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:36.103853
12,10,A,0,0,1,0,0,"{""A"": 0, ""B"": 5, ""C"": 2, ""D"": 1, ""E"": 4, ""F"": 3}",2026-07-08T14:00:37.194502
13,1,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:38.265967
13,2,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:40.311317
13,3,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:42.057891
13,4,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:43.417090
13,5,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:44.755251
13,6,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:46.416381
13,7,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:49.127417
13,8,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:50.368603
13,9,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:51.306661
13,10,D,1,1,1,0,1,"{""A"": 0, ""B"": 3, ""C"": 2, ""D"": 1, ""E"": 5, ""F"": 4}",2026-07-08T14:00:51.924320
14,1,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:00:52.715570
14,2,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:00:55.075216
14,3,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:00:56.848055
14,4,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:00:59.300864
14,5,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:01:11.440169
14,6,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:01:14.058297
14,7,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:01:16.134769
14,8,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:01:16.824109
14,9,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:01:17.617780
14,10,E,2,2,1,0,2,"{""A"": 0, ""B"": 5, ""C"": 4, ""D"": 3, ""E"": 2, ""F"": 1}",2026-07-08T14:01:18.353229
15,1,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:29.372328
15,2,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:31.411231
15,3,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:33.279939
15,4,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:34.484516
15,5,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:35.650967
15,6,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:37.182860
15,7,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:38.709224
15,8,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:39.620009
15,9,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:40.337783
15,10,D,3,3,1,0,3,"{""A"": 4, ""B"": 0, ""C"": 2, ""D"": 3, ""E"": 1, ""F"": 5}",2026-07-08T14:01:41.125781
16,1,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T14:01:43.000254
16,2,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T14:01:45.859480
16,3,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T14:01:49.267320
16,4,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T14:01:52.038346
16,5,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T14:01:55.939530
16,6,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T14:01:56.595860
16,7,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T14:01:57.269679
16,8,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T14:01:58.064681
16,9,E,4,4,1,0,4,"{""A"": 1, ""B"": 2, ""C"": 0, ""D"": 5, ""E"": 4, ""F"": 3}",2026-07-08T14:01:58.933400
