item_id,run_index,answer,gold,correct,format_valid,failures,response,collected_at,subject
4,6,B,B,1,1,0,B,2026-07-30T10:26:43.756698,anatomy
4,7,B,B,1,1,0,B,2026-07-30T10:26:43.772611,anatomy
4,8,B,B,1,1,0,B,2026-07-30T10:26:49.485654,anatomy
4,9,B,B,1,1,0,B,2026-07-30T10:26:43.809162,anatomy
4,10,B,B,1,1,0,B,2026-07-30T10:26:43.743439,anatomy
5,1,C,C,1,1,0,C,2026-07-30T10:26:43.830491,anatomy
5,2,C,C,1,1,0,C,2026-07-30T10:26:43.872911,anatomy
5,3,C,C,1,1,0,C,2026-07-30T10:26:43.874539,anatomy
5,4,C,C,1,1,0,C,2026-07-30T10:26:43.265042,anatomy
5,5,C,C,1,1,0,C,2026-07-30T10:26:43.919636,anatomy
5,6,C,C,1,1,0,C,2026-07-30T10:26:48.840902,anatomy
5,7,C,C,1,1,0,C,2026-07-30T10:26:48.427372,anatomy
5,8,C,C,1,1,0,C,2026-07-30T10:26:48.841101,anatomy
5,9,C,C,1,1,0,C,2026-07-30T10:26:48.780173,anatomy
5,10,C,C,1,1,0,C,2026-07-30T10:26:48.884441,anatomy
6,1,A,A,1,1,0,A,2026-07-30T10:26:48.854107,anatomy
6,2,A,A,1,1,0,A,2026-07-30T10:26:48.481269,anatomy
6,3,A,A,1,1,0,A,2026-07-30T10:26:48.526933,anatomy
6,4,A,A,1,1,0,A,2026-07-30T10:26:48.587519,anatomy
6,5,A,A,1,1,0,A,2026-07-30T10:26:48.591765,anatomy
6,6,A,A,1,1,0,A,2026-07-30T10:26:51.665592,anatomy
6,7,A,A,1,1,0,A,2026-07-30T10:26:54.105001,anatomy
6,8,A,A,1,1,0,A,2026-07-30T10:26:54.083369,anatomy
6,9,A,A,1,1,0,A,2026-07-30T10:26:54.157199,anatomy
6,10,A,A,1,1,0,A,2026-07-30T10:26:54.136422,anatomy
7,1,B,B,1,1,0,B,2026-07-30T10:26:53.897363,anatomy
7,2,B,B,1,1,0,B,2026-07-30T10:26:53.881863,anatomy
7,3,B,B,1,1,0,B,2026-07-30T10:26:53.950943,anatomy
7,4,B,B,1,1,0,B,2026-07-30T10:26:53.941705,anatomy
7,5,B,B,1,1,0,B,2026-07-30T10:26:54.011553,anatomy
7,6,B,B,1,1,0,B,2026-07-30T10:26:54.110678,anatomy
7,7,B,B,1,1,0,B,2026-07-30T10:26:53.881329,anatomy
7,8,B,B,1,1,0,B,2026-07-30T10:26:54.372657,anatomy
7,9,B,B,1,1,0,B,2026-07-30T10:27:06.863052,anatomy
7,10,B,B,1,1,0,B,2026-07-30T10:27:06.677656,anatomy
8,1,B,B,1,1,0,B,2026-07-30T10:26:58.967933,astronomy
8,2,B,B,1,1,0,B,2026-07-30T10:26:59.089260,astronomy
8,3,B,B,1,1,0,B,2026-07-30T10:26:58.976678,astronomy
8,4,B,B,1,1,0,B,2026-07-30T10:26:59.091776,astronomy
8,5,B,B,1,1,0,B,2026-07-30T10:26:59.205700,astronomy
8,6,B,B,1,1,0,B,2026-07-30T10:26:59.236526,astronomy
8,7,B,B,1,1,0,B,2026-07-30T10:26:59.203708,astronomy
8,8,B,B,1,1,0,B,2026-07-30T10:26:59.210550,astronomy
8,9,B,B,1,1,0,B,2026-07-30T10:26:59.254603,astronomy
8,10,B,B,1,1,0,B,2026-07-30T10:26:59.011326,astronomy
9,1,A,A,1,1,0,A,2026-07-30T10:27:05.685706,astronomy
9,2,A,A,1,1,0,A,2026-07-30T10:27:05.696453,astronomy
9,3,A,A,1,1,0,A,2026-07-30T10:27:05.785820,astronomy
9,4,A,A,1,1,0,A,2026-07-30T10:27:05.810754,astronomy
9,5,A,A,1,1,0,A,2026-07-30T10:27:05.715990,astronomy
9,6,A,A,1,1,0,A,2026-07-30T10:27:05.920335,astronomy
9,7,A,A,1,1,0,A,2026-07-30T10:27:05.854182,astronomy
9,8,A,A,1,1,0,A,2026-07-30T10:27:05.886447,astronomy
9,9,A,A,1,1,0,A,2026-07-30T10:27:05.963577,astronomy
9,10,A,A,1,1,0,A,2026-07-30T10:27:05.913588,astronomy
10,1,D,D,1,1,0,D,2026-07-30T10:27:10.793937,astronomy
10,2,D,D,1,1,0,D,2026-07-30T10:27:13.743047,astronomy
10,3,D,D,1,1,0,D,2026-07-30T10:27:13.768108,astronomy
10,4,D,D,1,1,0,D,2026-07-30T10:27:13.201483,astronomy
10,5,D,D,1,1,0,D,2026-07-30T10:27:14.010000,astronomy
10,6,D,D,1,1,0,D,2026-07-30T10:27:12.591917,astronomy
10,7,D,D,1,1,0,D,2026-07-30T10:27:13.823922,astronomy
10,8,D,D,1,1,0,D,2026-07-30T10:27:13.313752,astronomy
10,9,D,D,1,1,0,D,2026-07-30T10:27:12.609563,astronomy
10,10,D,D,1,1,0,D,2026-07-30T10:27:12.745971,astronomy
11,1,C,D,0,1,0,C,2026-07-30T10:27:13.368571,astronomy
11,2,C,D,0,1,0,C,2026-07-30T10:27:12.979923,astronomy
11,3,C,D,0,1,0,C,2026-07-30T10:27:12.854365,astronomy
11,4,C,D,0,1,0,C,2026-07-30T10:27:19.347065,astronomy
11,5,C,D,0,1,0,C,2026-07-30T10:27:16.454827,astronomy
11,6,C,D,0,1,0,C,2026-07-30T10:27:16.273700,astronomy
11,7,D,D,1,1,0,D,2026-07-30T10:27:14.726002,astronomy
11,8,C,D,0,1,0,C,2026-07-30T10:27:16.524301,astronomy
11,9,C,D,0,1,0,C,2026-07-30T10:27:18.791575,astronomy
11,10,C,D,0,1,0,C,2026-07-30T10:27:16.275821,astronomy
12,1,B,B,1,1,0,B,2026-07-30T10:27:16.301187,business_ethics
12,2,B,B,1,1,0,B,2026-07-30T10:27:18.791020,business_ethics
12,3,B,B,1,1,0,B,2026-07-30T10:27:18.847370,business_ethics
12,4,B,B,1,1,0,B,2026-07-30T10:27:18.046167,business_ethics
12,5,B,B,1,1,0,B,2026-07-30T10:27:18.643739,business_ethics
12,6,B,B,1,1,0,B,2026-07-30T10:27:18.603680,business_ethics
12,7,B,B,1,1,0,B,2026-07-30T10:27:18.341864,business_ethics
12,8,B,B,1,1,0,B,2026-07-30T10:27:18.346367,business_ethics
12,9,B,B,1,1,0,B,2026-07-30T10:27:18.343155,business_ethics
12,10,B,B,1,1,0,B,2026-07-30T10:27:18.307515,business_ethics
13,1,A,A,1,1,0,A,2026-07-30T10:27:18.392917,business_ethics
13,2,A,A,1,1,0,A,2026-07-30T10:27:23.093510,business_ethics
13,3,A,A,1,1,0,A,2026-07-30T10:27:19.940866,business_ethics
13,4,A,A,1,1,0,A,2026-07-30T10:27:22.198872,business_ethics
13,5,A,A,1,1,0,A,2026-07-30T10:27:23.076114,business_ethics
13,6,A,A,1,1,0,A,2026-07-30T10:27:22.967610,business_ethics
13,7,A,A,1,1,0,A,2026-07-30T10:27:23.049327,business_ethics
13,8,A,A,1,1,0,A,2026-07-30T10:27:22.491848,business_ethics
13,9,A,A,1,1,0,A,2026-07-30T10:27:22.893073,business_ethics
13,10,A,A,1,1,0,A,2026-07-30T10:27:22.990872,business_ethics
14,1,C,C,1,1,0,C,2026-07-30T10:27:23.001574,business_ethics
14,2,C,C,1,1,0,C,2026-07-30T10:27:22.795908,business_ethics
14,3,C,C,1,1,0,C,2026-07-30T10:27:22.914010,business_ethics
14,4,C,C,1,1,0,C,2026-07-30T10:27:22.624396,business_ethics
14,5,C,C,1,1,0,C,2026-07-30T10:27:31.936799,business_ethics
14,6,C,C,1,1,0,C,2026-07-30T10:27:25.469690,business_ethics
14,7,C,C,1,1,0,C,2026-07-30T10:27:26.154645,business_ethics
14,8,C,C,1,1,0,C,2026-07-30T10:27:26.093372,business_ethics
14,9,C,C,1,1,0,C,2026-07-30T10:27:25.582978,business_ethics
14,10,C,C,1,1,0,C,2026-07-30T10:27:26.150219,business_ethics
15,1,B,B,1,1,0,B,2026-07-30T10:27:26.166107,business_ethics
15,2,B,B,1,1,0,B,2026-07-30T10:27:25.474548,business_ethics
15,3,B,B,1,1,0,B,2026-07-30T10:27:26.211914,business_ethics
15,4,B,B,1,1,0,B,2026-07-30T10:27:25.537679,business_ethics
15,5,B,B,1,1,0,B,2026-07-30T10:27:26.069691,business_ethics
15,6,B,B,1,1,0,B,2026-07-30T10:27:25.799497,business_ethics
15,7,B,B,1,1,0,B,2026-07-30T10:27:31.652344,business_ethics
15,8,B,B,1,1,0,B,2026-07-30T10:27:31.589564,business_ethics
15,9,B,B,1,1,0,B,2026-07-30T10:27:31.607131,business_ethics
15,10,B,B,1,1,0,B,2026-07-30T10:27:31.674084,business_ethics
16,1,B,B,1,1,0,B,2026-07-30T10:27:31.341249,clinical_knowledge
16,2,B,B,1,1,0,B,2026-07-30T10:27:31.600740,clinical_knowledge
16,3,B,B,1,1,0,B,2026-07-30T10:27:31.717060,clinical_knowledge
16,4,B,B,1,1,0,B,2026-07-30T10:27:31.725318,clinical_knowledge
16,5,B,B,1,1,0,B,2026-07-30T10:27:31.752951,clinical_knowledge
16,6,B,B,1,1,0,B,2026-07-30T10:27:31.712058,clinical_knowledge
16,7,B,B,1,1,0,B,2026-07-30T10:27:31.308183,clinical_knowledge
16,8,B,B,1,1,0,B,2026-07-30T10:27:35.189163,clinical_knowledge
16,9,B,B,1,1,0,B,2026-07-30T10:27:41.962844,clinical_knowledge
16,10,B,B,1,1,0,B,2026-07-30T10:27:34.312637,clinical_knowledge
17,1,D,D,1,1,0,D,2026-07-30T10:27:35.431744,clinical_knowledge
17,2,D,D,1,1,0,D,2026-07-30T10:27:35.180811,clinical_knowledge
17,3,D,D,1,1,0,D,2026-07-30T10:27:36.795852,clinical_knowledge
17,4,D,D,1,1,0,D,2026-07-30T10:27:36.764708,clinical_knowledge
17,5,D,D,1,1,0,D,2026-07-30T10:27:36.378081,clinical_knowledge
17,6,D,D,1,1,0,D,2026-07-30T10:27:36.795800,clinical_knowledge
17,7,D,D,1,1,0,D,2026-07-30T10:27:35.265700,clinical_knowledge
17,8,D,D,1,1,0,D,2026-07-30T10:27:36.797475,clinical_knowledge
17,9,D,D,1,1,0,D,2026-07-30T10:27:36.980405,clinical_knowledge
17,10,D,D,1,1,0,D,2026-07-30T10:27:36.572272,clinical_knowledge
18,1,D,D,1,1,0,D,2026-07-30T10:27:37.502039,clinical_knowledge
18,2,D,D,1,1,0,D,2026-07-30T10:27:39.313840,clinical_knowledge
18,3,D,D,1,1,0,D,2026-07-30T10:27:39.346037,clinical_knowledge
18,4,D,D,1,1,0,D,2026-07-30T10:27:37.513586,clinical_knowledge
18,5,D,D,1,1,0,D,2026-07-30T10:27:39.095254,clinical_knowledge
18,6,D,D,1,1,0,D,2026-07-30T10:27:42.719894,clinical_knowledge
18,7,D,D,1,1,0,D,2026-07-30T10:27:42.863012,clinical_knowledge
18,8,D,D,1,1,0,D,2026-07-30T10:27:42.445261,clinical_knowledge
18,9,D,D,1,1,0,D,2026-07-30T10:27:42.941558,clinical_knowledge
18,10,D,D,1,1,0,D,2026-07-30T10:27:42.909500,clinical_knowledge
19,1,D,D,1,1,0,D,2026-07-30T10:27:42.568294,clinical_knowledge
19,2,D,D,1,1,0,D,2026-07-30T10:27:42.596829,clinical_knowledge
19,3,D,D,1,1,0,D,2026-07-30T10:27:42.550567,clinical_knowledge
19,4,D,D,1,1,0,D,2026-07-30T10:27:42.968575,clinical_knowledge
19,5,D,D,1,1,0,D,2026-07-30T10:27:42.833801,clinical_knowledge
19,6,D,D,1,1,0,D,2026-07-30T10:27:42.890302,clinical_knowledge
19,7,D,D,1,1,0,D,2026-07-30T10:27:46.605610,clinical_knowledge
19,8,D,D,1,1,0,D,2026-07-30T10:27:46.738906,clinical_knowledge
19,9,D,D,1,1,0,D,2026-07-30T10:27:46.811313,clinical_knowledge
19,10,D,D,1,1,0,D,2026-07-30T10:27:46.498000,clinical_knowledge
20,1,D,D,1,1,0,D,2026-07-30T10:27:46.528040,college_biology
20,2,D,D,1,1,0,D,2026-07-30T10:27:46.692440,college_biology
20,3,D,D,1,1,0,D,2026-07-30T10:27:46.739215,college_biology
20,4,D,D,1,1,0,D,2026-07-30T10:27:46.436630,college_biology
20,5,D,D,1,1,0,D,2026-07-30T10:27:46.456106,college_biology
20,6,D,D,1,1,0,D,2026-07-30T10:27:46.480598,college_biology
20,7,D,D,1,1,0,D,2026-07-30T10:27:46.466733,college_biology
20,8,D,D,1,1,0,D,2026-07-30T10:27:46.516773,college_biology
20,9,D,D,1,1,0,D,2026-07-30T10:27:50.009383,college_biology
20,10,D,D,1,1,0,D,2026-07-30T10:27:50.053499,college_biology
21,1,A,D,0,1,0,A,2026-07-30T10:27:49.991424,college_biology
21,2,A,D,0,1,0,A,2026-07-30T10:27:50.080562,college_biology
21,3,A,D,0,1,0,A,2026-07-30T10:27:49.806919,college_biology
21,4,A,D,0,1,0,A,2026-07-30T10:27:50.095941,college_biology
21,5,A,D,0,1,0,A,2026-07-30T10:27:50.046545,college_biology
21,6,A,D,0,1,0,A,2026-07-30T10:27:49.869394,college_biology
21,7,A,D,0,1,0,A,2026-07-30T10:27:49.968816,college_biology
21,8,A,D,0,1,0,A,2026-07-30T10:27:50.007945,college_biology
21,9,A,D,0,1,0,A,2026-07-30T10:27:49.956654,college_biology
21,10,A,D,0,1,0,A,2026-07-30T10:27:50.058256,college_biology
22,1,A,A,1,1,0,A,2026-07-30T10:27:54.872198,college_biology
22,2,A,A,1,1,0,A,2026-07-30T10:27:54.897030,college_biology
22,3,A,A,1,1,0,A,2026-07-30T10:27:55.454144,college_biology
22,4,A,A,1,1,0,A,2026-07-30T10:27:52.905272,college_biology
22,5,A,A,1,1,0,A,2026-07-30T10:27:52.919065,college_biology
22,6,A,A,1,1,0,A,2026-07-30T10:27:55.571407,college_biology
22,7,A,A,1,1,0,A,2026-07-30T10:27:55.080967,college_biology
22,8,A,A,1,1,0,A,2026-07-30T10:27:55.178526,college_biology
22,9,A,A,1,1,0,A,2026-07-30T10:27:55.082404,college_biology
22,10,A,A,1,1,0,A,2026-07-30T10:27:55.651696,college_biology
23,1,D,D,1,1,0,D,2026-07-30T10:27:55.612382,college_biology
23,2,D,D,1,1,0,D,2026-07-30T10:27:54.741774,college_biology
23,3,D,D,1,1,0,D,2026-07-30T10:27:54.970339,college_biology
23,4,D,D,1,1,0,D,2026-07-30T10:27:54.986599,college_biology
23,5,D,D,1,1,0,D,2026-07-30T10:28:01.487706,college_biology
23,6,D,D,1,1,0,D,2026-07-30T10:27:58.400603,college_biology
23,7,D,D,1,1,0,D,2026-07-30T10:27:57.831330,college_biology
23,8,D,D,1,1,0,D,2026-07-30T10:27:59.576460,college_biology
23,9,D,D,1,1,0,D,2026-07-30T10:27:57.978471,college_biology
23,10,D,D,1,1,0,D,2026-07-30T10:27:57.762570,college_biology
24,1,A,A,1,1,0,A,2026-07-30T10:27:57.528691,college_chemistry
24,2,A,A,1,1,0,A,2026-07-30T10:27:58.150845,college_chemistry
24,3,A,A,1,1,0,A,2026-07-30T10:27:58.439420,college_chemistry
24,4,A,A,1,1,0,A,2026-07-30T10:27:57.825017,college_chemistry
24,5,A,A,1,1,0,A,2026-07-30T10:27:57.682708,college_chemistry
24,6,A,A,1,1,0,A,2026-07-30T10:27:59.517330,college_chemistry
24,7,A,A,1,1,0,A,2026-07-30T10:27:59.585941,college_chemistry
24,8,A,A,1,1,0,A,2026-07-30T10:28:00.391889,college_chemistry
24,9,A,A,1,1,0,A,2026-07-30T10:28:00.234147,college_chemistry
24,10,A,A,1,1,0,A,2026-07-30T10:27:59.642261,college_chemistry
25,1,A,C,0,1,0,A,2026-07-30T10:27:59.701594,college_chemistry
25,2,A,C,0,1,0,A,2026-07-30T10:28:00.682857,college_chemistry
25,3,A,C,0,1,0,A,2026-07-30T10:28:00.619415,college_chemistry
25,4,A,C,0,1,0,A,2026-07-30T10:28:00.862350,college_chemistry
25,5,A,C,0,1,0,A,2026-07-30T10:28:00.694088,college_chemistry
25,6,A,C,0,1,0,A,2026-07-30T10:28:00.780832,college_chemistry
25,7,A,C,0,1,0,A,2026-07-30T10:28:00.819252,college_chemistry
25,8,A,C,0,1,0,A,2026-07-30T10:28:00.838046,college_chemistry
25,9,A,C,0,1,0,A,2026-07-30T10:28:03.522048,college_chemistry
25,10,A,C,0,1,0,A,2026-07-30T10:28:01.576130,college_chemistry
26,1,A,A,1,1,0,A,2026-07-30T10:28:03.473936,college_chemistry
26,2,A,A,1,1,0,A,2026-07-30T10:28:05.493669,college_chemistry
26,3,A,A,1,1,0,A,2026-07-30T10:28:05.704783,college_chemistry
26,4,A,A,1,1,0,A,2026-07-30T10:28:03.386876,college_chemistry
26,5,A,A,1,1,0,A,2026-07-30T10:28:05.783449,college_chemistry
26,6,A,A,1,1,0,A,2026-07-30T10:28:05.844853,college_chemistry
26,7,A,A,1,1,0,A,2026-07-30T10:28:07.541720,college_chemistry
26,8,A,A,1,1,0,A,2026-07-30T10:28:03.517400,college_chemistry
26,9,A,A,1,1,0,A,2026-07-30T10:28:05.497827,college_chemistry
26,10,A,A,1,1,0,A,2026-07-30T10:28:07.598656,college_chemistry
27,1,A,C,0,1,0,A,2026-07-30T10:28:07.675940,college_chemistry
27,2,A,C,0,1,0,A,2026-07-30T10:28:09.053677,college_chemistry
27,3,A,C,0,1,0,A,2026-07-30T10:28:09.085947,college_chemistry
27,4,B,C,0,1,0,B,2026-07-30T10:28:09.060329,college_chemistry
27,5,B,C,0,1,0,B,2026-07-30T10:28:09.107347,college_chemistry
27,6,B,C,0,1,0,B,2026-07-30T10:28:09.390979,college_chemistry
27,7,C,C,1,1,0,C,2026-07-30T10:28:09.392005,college_chemistry
27,8,B,C,0,1,0,B,2026-07-30T10:28:09.554753,college_chemistry
27,9,B,C,0,1,0,B,2026-07-30T10:28:09.344258,college_chemistry
27,10,B,C,0,1,0,B,2026-07-30T10:28:09.379623,college_chemistry
28,1,B,B,1,1,0,B,2026-07-30T10:28:09.817897,college_computer_science
28,2,B,B,1,1,0,B,2026-07-30T10:28:09.875346,college_computer_science
28,3,B,B,1,1,0,B,2026-07-30T10:28:09.710332,college_computer_science
28,4,B,B,1,1,0,B,2026-07-30T10:28:11.149379,college_computer_science
28,5,B,B,1,1,0,B,2026-07-30T10:28:10.763088,college_computer_science
28,6,B,B,1,1,0,B,2026-07-30T10:28:10.996691,college_computer_science
28,7,B,B,1,1,0,B,2026-07-30T10:28:11.177163,college_computer_science
28,8,B,B,1,1,0,B,2026-07-30T10:28:11.026395,college_computer_science
28,9,B,B,1,1,0,B,2026-07-30T10:28:11.053110,college_computer_science
28,10,B,B,1,1,0,B,2026-07-30T10:28:11.058762,college_computer_science
29,1,A,A,1,1,0,A,2026-07-30T10:28:11.072928,college_computer_science
29,2,A,A,1,1,0,A,2026-07-30T10:28:10.988185,college_computer_science
29,3,A,A,1,1,0,A,2026-07-30T10:28:11.966344,college_computer_science
29,4,A,A,1,1,0,A,2026-07-30T10:28:11.897739,college_computer_science
29,5,A,A,1,1,0,A,2026-07-30T10:28:11.956895,college_computer_science
29,6,A,A,1,1,0,A,2026-07-30T10:28:14.328266,college_computer_science
29,7,A,A,1,1,0,A,2026-07-30T10:28:14.611636,college_computer_science
29,8,A,A,1,1,0,A,2026-07-30T10:28:14.281948,college_computer_science
29,9,A,A,1,1,0,A,2026-07-30T10:28:12.699950,college_computer_science
29,10,A,A,1,1,0,A,2026-07-30T10:28:12.710416,college_computer_science
30,1,A,A,1,1,0,A,2026-07-30T10:28:12.302255,college_computer_science
30,2,A,A,1,1,0,A,2026-07-30T10:28:14.575151,college_computer_science
30,3,A,A,1,1,0,A,2026-07-30T10:28:12.792096,college_computer_science
30,4,A,A,1,1,0,A,2026-07-30T10:28:14.132764,college_computer_science
30,5,A,A,1,1,0,A,2026-07-30T10:28:14.650767,college_computer_science
30,6,A,A,1,1,0,A,2026-07-30T10:28:14.653581,college_computer_science
30,7,A,A,1,1,0,A,2026-07-30T10:28:14.657047,college_computer_science
30,8,A,A,1,1,0,A,2026-07-30T10:28:14.588836,college_computer_science
30,9,A,A,1,1,0,A,2026-07-30T10:28:15.970112,college_computer_science
30,10,A,A,1,1,0,A,2026-07-30T10:28:14.573338,college_computer_science
31,1,C,C,1,1,0,C,2026-07-30T10:28:14.664691,college_computer_science
31,2,C,C,1,1,0,C,2026-07-30T10:28:16.862875,college_computer_science
31,3,C,C,1,1,0,C,2026-07-30T10:28:17.011086,college_computer_science
31,4,C,C,1,1,0,C,2026-07-30T10:28:16.996638,college_computer_science
31,5,C,C,1,1,0,C,2026-07-30T10:28:16.853236,college_computer_science
31,6,C,C,1,1,0,C,2026-07-30T10:28:16.255047,college_computer_science
31,7,C,C,1,1,0,C,2026-07-30T10:28:16.862590,college_computer_science
31,8,C,C,1,1,0,C,2026-07-30T10:28:16.899504,college_computer_science
31,9,C,C,1,1,0,C,2026-07-30T10:28:16.283590,college_computer_science
31,10,C,C,1,1,0,C,2026-07-30T10:28:16.933078,college_computer_science
32,1,C,C,1,1,0,C,2026-07-30T10:28:16.929476,college_mathematics
32,2,C,C,1,1,0,C,2026-07-30T10:28:16.937558,college_mathematics
32,3,C,C,1,1,0,C,2026-07-30T10:28:17.845729,college_mathematics
32,4,C,C,1,1,0,C,2026-07-30T10:28:20.591477,college_mathematics
32,5,C,C,1,1,0,C,2026-07-30T10:28:25.098977,college_mathematics
32,6,C,C,1,1,0,C,2026-07-30T10:28:20.369809,college_mathematics
32,7,C,C,1,1,0,C,2026-07-30T10:28:20.427800,college_mathematics
32,8,C,C,1,1,0,C,2026-07-30T10:28:19.832757,college_mathematics
32,9,C,C,1,1,0,C,2026-07-30T10:28:20.436100,college_mathematics
32,10,C,C,1,1,0,C,2026-07-30T10:28:20.441933,college_mathematics
33,1,C,C,1,1,0,C,2026-07-30T10:28:19.856931,college_mathematics
33,2,C,C,1,1,0,C,2026-07-30T10:28:20.474079,college_mathematics
33,3,C,C,1,1,0,C,2026-07-30T10:28:20.529166,college_mathematics
33,4,C,C,1,1,0,C,2026-07-30T10:28:20.247876,college_mathematics
33,5,C,C,1,1,0,C,2026-07-30T10:28:20.335142,college_mathematics
33,6,C,C,1,1,0,C,2026-07-30T10:28:23.755116,college_mathematics
33,7,C,C,1,1,0,C,2026-07-30T10:28:21.739074,college_mathematics
33,8,C,C,1,1,0,C,2026-07-30T10:28:21.733466,college_mathematics
33,9,C,C,1,1,0,C,2026-07-30T10:28:24.515884,college_mathematics
33,10,C,C,1,1,0,C,2026-07-30T10:28:23.920453,college_mathematics
34,1,C,C,1,1,0,C,2026-07-30T10:28:24.684181,college_mathematics
34,2,C,C,1,1,0,C,2026-07-30T10:28:23.943360,college_mathematics
34,3,C,C,1,1,0,C,2026-07-30T10:28:24.693799,college_mathematics
34,4,C,C,1,1,0,C,2026-07-30T10:28:24.736065,college_mathematics
34,5,C,C,1,1,0,C,2026-07-30T10:28:24.751607,college_mathematics
34,6,C,C,1,1,0,C,2026-07-30T10:28:24.519066,college_mathematics
34,7,C,C,1,1,0,C,2026-07-30T10:28:24.447908,college_mathematics
34,8,C,C,1,1,0,C,2026-07-30T10:28:24.420024,college_mathematics
34,9,C,C,1,1,0,C,2026-07-30T10:28:24.817398,college_mathematics
34,10,C,C,1,1,0,C,2026-07-30T10:28:24.747093,college_mathematics
35,1,C,D,0,1,0,C,2026-07-30T10:28:25.821875,college_mathematics
35,2,C,D,0,1,0,C,2026-07-30T10:28:26.517277,college_mathematics
35,3,C,D,0,1,0,C,2026-07-30T10:28:26.537885,college_mathematics
35,4,C,D,0,1,0,C,2026-07-30T10:28:26.600138,college_mathematics
35,5,C,D,0,1,0,C,2026-07-30T10:28:26.622228,college_mathematics
35,6,C,D,0,1,0,C,2026-07-30T10:28:26.554654,college_mathematics
35,7,C,D,0,1,0,C,2026-07-30T10:28:26.556642,college_mathematics
35,8,C,D,0,1,0,C,2026-07-30T10:28:27.040754,college_mathematics
35,9,C,D,0,1,0,C,2026-07-30T10:28:26.611214,college_mathematics
35,10,A,D,0,1,0,A,2026-07-30T10:28:26.642119,college_mathematics
36,1,B,A,0,1,0,B,2026-07-30T10:28:26.457068,college_medicine
